customer_id,kyc_type,province,city,account_age,birth_business_age,total_transaction_count,transaction_count_ABM,transaction_count_Card,transaction_count_Cheque,transaction_count_EFT,transaction_count_EMT,debit_transaction_amount,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_ecommerce_count,card_non_ecommerce_count,card_ecommerce_to_nonecommerce_ratio,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,Averagetime_between_transaction_day,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days,economic_role,credit_share,ABM_cash_weight
SYNID0104893051,individual,BC,DELTA,1.47,16.99,39.0,0.0,29.0,0.0,8.0,2.0,460546.0,936482.0,13955.939393939394,156080.33333333334,13.0,5.0,1.0,2.0,27.0,0.074074074074074,16.0,0.1724137931034483,5411,2.3461494883040857,2.5913804889985763,1.357048611111111,23.07692307692308,INDIVIDUAL_STUDENT,0.15384615384615385,0.0
SYNID0104893232,individual,ON,other,33.01,69.18,166.0,1.0,100.0,0.0,50.0,15.0,1658608.0,3580062.14,13059.905511811025,91796.46512820512,34.0,15.0,1.0,13.0,87.0,0.1494252873563218,28.0,0.15,5814,0.5520725308641898,0.5743533445624189,0.311886574074074,24.09638554216868,INDIVIDUAL_72310,0.23493975903614459,1.0
SYNID0104893236,individual,other,other,5.22,63.42,164.0,7.0,144.0,0.0,13.0,0.0,1068190.56,218566.74,6981.637647058824,19869.70363636364,38.0,10.0,1.0,19.0,125.0,0.152,36.0,0.1388888888888889,5411,0.5521882810724769,0.6617715352754977,0.3811574074074074,26.21951219512195,INDIVIDUAL_10019,0.06707317073170732,1.0
SYNID0104893962,individual,other,other,5.67,42.39,30.0,8.0,6.0,0.0,0.0,16.0,250240.51,314372.0,10880.022173913045,44910.28571428572,8.0,5.0,1.0,2.0,4.0,0.5,5.0,0.3333333333333333,5411,3.0476624361430327,2.8767144574186343,1.7627777777777778,20.0,INDIVIDUAL_STUDENT,0.23333333333333334,1.0
SYNID0104894090,individual,ON,ETOBICOKE,24.7,89.88,195.0,1.0,164.0,9.0,14.0,7.0,1727308.72,1030251.0,9649.76938547486,64390.6875,46.0,13.0,1.0,28.0,136.0,0.2058823529411764,38.0,0.1829268292682926,5814,0.4699568060328357,0.512385168608125,0.2701041666666666,22.56410256410257,INDIVIDUAL_RETIRED,0.08205128205128205,1.0
SYNID0104894093,individual,other,other,33.24,52.97,219.0,6.0,109.0,2.0,69.0,33.0,6594033.41,3591013.12,39017.94917159763,71820.2624,35.0,12.0,1.0,19.0,90.0,0.2111111111111111,31.0,0.1559633027522936,5814,0.4189471839959143,0.4922035973029745,0.2273379629629629,20.09132420091324,INDIVIDUAL_SELF_EMPLOYED,0.228310502283105,0.6666666666666666
SYNID0104894149,individual,other,other,11.35,43.9,18.0,11.0,6.0,0.0,0.0,1.0,32783.89,12082.0,2341.7064285714287,3020.5,8.0,6.0,1.0,0.0,6.0,0.0,6.0,0.1666666666666666,5310,4.595518790849664,4.824652092171817,2.4772453703703703,22.22222222222222,INDIVIDUAL_OTHER,0.2222222222222222,1.0
SYNID0104894153,individual,ON,SCARBOROUGH,7.13,34.72,31.0,0.0,0.0,0.0,13.0,18.0,743991.0,769903.0,39157.42105263158,64158.583333333336,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,2.8501847993827085,2.28492581603794,2.114224537037037,19.35483870967742,INDIVIDUAL_OTHER,0.3870967741935484,0.0
SYNID0104894609,individual,BC,VICTORIA,6.67,29.94,66.0,2.0,21.0,0.0,30.0,13.0,440098.0,3425329.0,9779.955555555556,163110.90476190476,7.0,10.0,1.0,4.0,17.0,0.2352941176470588,13.0,0.2857142857142857,5814,1.399987179487176,1.340256782427118,0.972662037037037,21.21212121212121,INDIVIDUAL_14100,0.3181818181818182,0.5
SYNID0104894627,individual,ON,BARRIE,2.26,29.91,63.0,0.0,33.0,0.0,28.0,2.0,315923.0,1849921.0,7347.046511627907,92496.05,15.0,9.0,1.0,3.0,30.0,0.1,15.0,0.3939393939393939,5814,1.4728851179808795,1.624811982079595,0.969224537037037,22.22222222222222,INDIVIDUAL_SELF_EMPLOYED,0.31746031746031744,0.0
SYNID0104894804,individual,ON,SCARBOROUGH,30.85,78.15,168.0,15.0,110.0,2.0,41.0,0.0,1174203.46,1887995.34,8327.684113475178,69925.75333333333,30.0,14.0,1.0,16.0,94.0,0.1702127659574468,31.0,0.1363636363636363,5814,0.5416791417165625,0.5885385588486458,0.3469618055555555,22.02380952380952,INDIVIDUAL_RETIRED,0.16071428571428573,0.8
SYNID0104895139,individual,ON,SCARBOROUGH,15.8,40.21,62.0,2.0,23.0,0.0,10.0,27.0,788425.0,1139152.0,16775.0,75943.46666666666,13.0,8.0,1.0,2.0,21.0,0.0952380952380952,13.0,0.217391304347826,5814,1.4750779826958105,1.433384336639896,1.1210879629629629,22.58064516129032,INDIVIDUAL_95109,0.24193548387096775,1.0
SYNID0104895247,individual,MB,WINNIPEG,1.7,44.18,109.0,3.0,81.0,0.0,17.0,8.0,773149.63,1804386.0,8224.996063829787,120292.4,25.0,11.0,1.0,13.0,68.0,0.1911764705882352,33.0,0.2098765432098765,5814,0.8391084747942361,0.8361965389951272,0.695462962962963,26.605504587155966,INDIVIDUAL_65200,0.13761467889908258,1.0
SYNID0104895348,individual,BC,SURREY,4.93,23.27,74.0,5.0,22.0,1.0,17.0,28.0,1483316.68,1084059.0,29084.640784313724,47133.0,12.0,11.0,1.0,3.0,19.0,0.1578947368421052,13.0,0.2272727272727272,5411,1.2368797564687963,1.6730150528529977,0.6086458333333333,25.675675675675677,INDIVIDUAL_STUDENT,0.3108108108108108,1.0
SYNID0104895460,individual,other,other,3.48,25.16,51.0,6.0,8.0,0.0,28.0,9.0,295399.0,2942223.91,10940.703703703704,122592.66291666668,7.0,6.0,1.0,0.0,8.0,0.0,5.0,0.375,5814,1.8065108796296296,1.8413979439610413,0.9971412037037036,17.647058823529413,INDIVIDUAL_STUDENT,0.47058823529411764,0.8333333333333334
SYNID0104895718,individual,ON,TORONTO,16.26,58.76,13.0,0.0,2.0,0.0,3.0,8.0,427233.0,150267.0,61033.28571428572,25044.5,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.5,5541,6.522953317901227,7.663983847977106,2.731875,30.76923076923077,INDIVIDUAL_OTHER,0.46153846153846156,0.0
SYNID0104895768,individual,ON,BURLINGTON,5.83,39.49,108.0,0.0,95.0,0.0,12.0,1.0,679678.0,418192.0,6663.509803921569,69698.66666666667,32.0,13.0,1.0,14.0,81.0,0.1728395061728395,26.0,0.1789473684210526,5814,0.8571499653859376,0.8352160919466666,0.6722106481481481,24.074074074074076,INDIVIDUAL_SELF_EMPLOYED,0.05555555555555555,0.0
SYNID0104896123,individual,ON,BRAMPTON,1.4,23.7,1545.0,12.0,84.0,0.0,1.0,1448.0,24110628.5,27844031.34,26969.38310961969,42771.16949308756,28.0,12.0,1.0,17.0,67.0,0.2537313432835821,31.0,0.2023809523809523,5814,0.0595706348349537,0.0738538830276504,0.0355902777777777,17.022653721682847,INDIVIDUAL_STUDENT,0.42135922330097086,0.9166666666666666
SYNID0104896140,individual,other,other,13.05,42.39,121.0,0.0,84.0,16.0,9.0,12.0,2404345.0,1819973.0,24286.31313131313,82726.04545454546,27.0,10.0,1.0,17.0,67.0,0.2537313432835821,22.0,0.2261904761904762,5814,0.7610136959876503,0.7856906902648495,0.5794328703703704,19.83471074380165,INDIVIDUAL_11100,0.18181818181818182,0.0
SYNID0104896176,individual,other,other,9.68,23.64,55.0,1.0,7.0,3.0,29.0,15.0,512262.0,1353384.88,17664.206896551725,52053.26461538461,4.0,4.0,1.0,1.0,6.0,0.1666666666666666,7.0,0.1428571428571428,0,1.696660665294919,1.66632071193831,1.2880787037037038,23.63636363636364,INDIVIDUAL_STUDENT,0.4727272727272727,0.0
SYNID0104896237,individual,ON,GLOUCESTER,28.88,69.6,120.0,26.0,57.0,1.0,36.0,0.0,470964.84,3672237.29,5351.873181818182,114757.4153125,31.0,9.0,1.0,7.0,50.0,0.14,24.0,0.175438596491228,5814,0.7676683590102662,0.8020536634915741,0.4639236111111111,24.166666666666668,INDIVIDUAL_RETIRED,0.26666666666666666,0.8846153846153846
SYNID0104896669,individual,BC,other,4.72,24.04,75.0,0.0,63.0,2.0,0.0,10.0,354160.0,269406.0,5208.235294117647,38486.57142857143,14.0,10.0,1.0,9.0,54.0,0.1666666666666666,23.0,0.238095238095238,5814,1.2269341216216203,1.228011796007963,0.8565046296296296,16.0,INDIVIDUAL_STUDENT,0.09333333333333334,0.0
SYNID0104896690,individual,other,other,28.72,70.44,63.0,1.0,18.0,0.0,28.0,16.0,621312.5,2487628.0,16350.328947368422,99505.12,7.0,7.0,1.0,2.0,16.0,0.125,13.0,0.2222222222222222,5814,1.4306309737156482,1.485735489420324,1.0581597222222223,23.809523809523807,INDIVIDUAL_RETIRED,0.3968253968253968,1.0
SYNID0104896756,individual,ON,LONDON,2.26,25.75,119.0,0.0,79.0,0.0,21.0,19.0,1665902.0,1309045.0,17174.24742268041,59502.045454545456,28.0,11.0,1.0,9.0,70.0,0.1285714285714285,29.0,0.1772151898734177,5814,0.7781447151600694,0.669800636151713,0.6950694444444444,26.05042016806723,INDIVIDUAL_OTHER,0.18487394957983194,0.0
SYNID0104896858,individual,ON,BRAMPTON,3.34,27.32,283.0,0.0,278.0,0.0,0.0,5.0,1505670.0,182971.0,5495.14598540146,20330.11111111111,56.0,15.0,1.0,46.0,232.0,0.1982758620689655,49.0,0.1618705035971223,5411,0.3226132371289699,0.3613668213223264,0.1701851851851852,21.20141342756184,INDIVIDUAL_STUDENT,0.03180212014134275,0.0
SYNID0104896881,individual,other,other,31.32,65.46,189.0,4.0,167.0,0.0,16.0,2.0,1143034.4,989418.0,6350.19111111111,109935.33333333331,43.0,10.0,1.0,24.0,143.0,0.1678321678321678,37.0,0.1796407185628742,5814,0.4821213800236342,0.4896996883141782,0.3139236111111111,26.45502645502645,INDIVIDUAL_RETIRED,0.047619047619047616,1.0
SYNID0104897169,individual,NS,DARTMOUTH,2.81,45.2,91.0,1.0,83.0,0.0,6.0,1.0,10515383.96,210066.0,125183.1423809524,30009.42857142857,26.0,11.0,1.0,6.0,77.0,0.0779220779220779,34.0,0.2289156626506024,5814,0.9896760545267476,1.008896597441111,0.731087962962963,21.978021978021975,INDIVIDUAL_31102,0.07692307692307693,1.0
SYNID0104897183,individual,ON,HAMILTON,11.92,36.74,196.0,10.0,162.0,0.0,19.0,5.0,887823.91,883323.5,4987.774775280899,49073.52777777778,44.0,10.0,1.0,21.0,141.0,0.1489361702127659,41.0,0.1666666666666666,5814,0.469394883665706,0.4769690258921181,0.2843055555555555,19.387755102040817,INDIVIDUAL_10010,0.09183673469387756,0.9
SYNID0104897284,individual,ON,TORONTO,21.38,64.09,57.0,0.0,33.0,0.0,24.0,0.0,612715.0,1169789.0,13925.34090909091,89983.76923076923,12.0,5.0,1.0,8.0,25.0,0.32,14.0,0.1818181818181818,5814,1.595471436838623,1.7244980076785417,0.9987847222222224,22.807017543859647,INDIVIDUAL_OTHER,0.22807017543859648,0.0
SYNID0104897289,individual,other,other,13.05,44.16,109.0,7.0,94.0,1.0,4.0,3.0,503132.43,275016.34,4981.509207920792,34377.0425,35.0,13.0,1.0,13.0,81.0,0.1604938271604938,28.0,0.2234042553191489,5814,0.8419893475651504,0.879579616170764,0.5692939814814815,23.853211009174316,INDIVIDUAL_OTHER,0.07339449541284404,1.0
SYNID0104897392,individual,other,other,6.41,29.43,19.0,2.0,9.0,1.0,5.0,2.0,168150.49,1124719.0,14012.540833333333,160674.14285714287,5.0,6.0,1.0,1.0,8.0,0.125,9.0,0.1111111111111111,0,4.570520833333333,3.762951386573866,3.490740740740741,21.052631578947366,INDIVIDUAL_62200,0.3684210526315789,1.0
SYNID0104897407,individual,ON,MISSISSAUGA,24.39,69.83,24.0,5.0,12.0,0.0,4.0,3.0,132751.72,346629.0,7375.095555555556,57771.5,7.0,8.0,1.0,2.0,10.0,0.2,11.0,0.1666666666666666,0,3.792176932367141,3.883071350198634,2.383159722222222,25.0,INDIVIDUAL_RETIRED,0.25,1.0
SYNID0104897431,individual,AB,CALGARY,2.24,22.43,159.0,6.0,113.0,1.0,17.0,22.0,1362457.56,1142762.0,9872.880869565215,54417.23809523809,30.0,14.0,1.0,15.0,98.0,0.1530612244897959,36.0,0.1504424778761062,5411,0.580430072081574,0.6362535445061112,0.3786689814814815,22.0125786163522,INDIVIDUAL_STUDENT,0.1320754716981132,1.0
SYNID0104897665,individual,SK,REGINA,13.05,38.7,51.0,1.0,12.0,2.0,21.0,15.0,690169.0,1354386.0,28757.041666666668,50162.444444444445,6.0,6.0,1.0,2.0,10.0,0.2,8.0,0.4166666666666667,5812,1.8338097222222225,1.9501912904534373,1.1099537037037035,21.568627450980397,INDIVIDUAL_63210,0.5294117647058824,1.0
SYNID0104897776,individual,ON,ETOBICOKE,33.87,71.94,41.0,0.0,13.0,2.0,26.0,0.0,200675.0,2098442.0,8361.458333333334,123437.76470588236,9.0,6.0,1.0,0.0,13.0,0.0,8.0,0.2307692307692307,5310,2.250886863425926,2.64688489441544,0.9998032407407408,21.951219512195124,INDIVIDUAL_RETIRED,0.4146341463414634,0.0
SYNID0104897815,individual,other,other,2.21,16.03,61.0,0.0,49.0,0.0,0.0,12.0,492319.0,408035.0,9117.018518518518,58290.71428571428,14.0,9.0,1.0,8.0,41.0,0.1951219512195122,22.0,0.2040816326530612,5814,1.4934151234567823,1.5448029547900233,1.0021180555555556,26.229508196721312,INDIVIDUAL_STUDENT,0.11475409836065574,0.0
SYNID0104897833,individual,other,other,4.49,29.39,141.0,0.0,118.0,0.0,1.0,22.0,1380676.0,560346.0,10620.584615384616,50940.545454545456,31.0,9.0,1.0,17.0,101.0,0.1683168316831683,34.0,0.135593220338983,5814,0.6408253141534375,0.6482722461955671,0.5333796296296296,22.69503546099291,INDIVIDUAL_33102,0.07801418439716312,0.0
SYNID0104898014,individual,other,other,13.29,60.72,14.0,0.0,1.0,0.0,13.0,0.0,83023.0,292719.0,10377.875,48786.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5812,6.714827279202268,5.037158365247431,4.175179398148148,14.285714285714285,INDIVIDUAL_UNEMPLOYED,0.42857142857142855,0.0
SYNID0104898849,individual,ON,SCARBOROUGH,7.03,30.28,154.0,0.0,124.0,4.0,6.0,20.0,1129303.0,1305132.0,8555.325757575758,59324.181818181816,37.0,10.0,1.0,11.0,113.0,0.0973451327433628,35.0,0.2338709677419354,5814,0.5967622095134258,0.6860497533866203,0.3600810185185185,24.675324675324678,INDIVIDUAL_OTHER,0.14285714285714285,0.0
SYNID0104898895,individual,ON,WATERLOO,21.63,28.49,92.0,0.0,9.0,0.0,27.0,56.0,1306913.0,4046226.0,26671.69387755102,94098.27906976744,5.0,6.0,0.0,1.0,8.0,0.125,7.0,0.2222222222222222,5331,0.9817110551485532,1.18419347958853,0.5854340277777778,26.08695652173913,INDIVIDUAL_14200,0.4673913043478261,0.0
SYNID0104898923,individual,ON,LONDON,17.39,42.39,70.0,2.0,32.0,1.0,6.0,29.0,1009953.0,1090615.0,21040.6875,49573.40909090909,13.0,7.0,1.0,7.0,25.0,0.28,15.0,0.21875,5814,1.3033299785292476,1.409319489974178,0.8837615740740741,22.857142857142858,INDIVIDUAL_UNEMPLOYED,0.3142857142857143,1.0
SYNID0104898974,individual,other,other,9.84,72.71,52.0,0.0,52.0,0.0,0.0,0.0,243510.0,0.0,4682.884615384615,0.0,17.0,8.0,1.0,6.0,46.0,0.1304347826086956,19.0,0.1346153846153846,5411,1.6625215595497456,2.109756527144583,0.9037557870370372,21.153846153846157,INDIVIDUAL_RETIRED,0.0,0.0
SYNID0104899206,individual,AB,FORT MCMURRAY,8.57,45.54,15.0,6.0,2.0,1.0,3.0,3.0,6224.48,453296.64,889.2114285714285,56662.08,3.0,6.0,0.0,0.0,2.0,0.0,2.0,0.5,4121,5.513268022486771,4.446852681671933,3.6839930555555553,20.0,INDIVIDUAL_10019,0.5333333333333333,1.0
SYNID0104899605,individual,other,other,6.37,52.5,142.0,1.0,114.0,6.0,15.0,6.0,718049.0,1409586.0,5790.717741935484,78310.33333333333,31.0,11.0,1.0,17.0,97.0,0.1752577319587628,28.0,0.1842105263157894,5814,0.6404254498292592,0.669090570431331,0.4588136574074074,24.647887323943664,INDIVIDUAL_SELF_EMPLOYED,0.1267605633802817,1.0
SYNID0104899628,individual,ON,BURLINGTON,4.93,27.27,120.0,0.0,72.0,0.0,32.0,16.0,919730.0,2290755.0,9997.065217391304,81812.67857142857,29.0,14.0,1.0,14.0,58.0,0.2413793103448276,29.0,0.2083333333333333,5411,0.7662750933706712,0.8271640961484374,0.5129918981481482,25.0,INDIVIDUAL_STUDENT,0.23333333333333334,0.0
SYNID0104899892,individual,ON,TORONTO,30.9,82.94,20.0,2.0,14.0,0.0,4.0,0.0,180279.0,218277.0,10604.64705882353,72759.0,9.0,5.0,1.0,1.0,13.0,0.0769230769230769,9.0,0.2142857142857142,5310,4.797679702729039,4.577395554654421,2.185283564814815,15.0,INDIVIDUAL_RETIRED,0.15,1.0
SYNID0104899894,individual,BC,VICTORIA,1.31,25.11,36.0,1.0,1.0,0.0,0.0,34.0,739932.0,387583.0,43525.41176470588,20399.105263157893,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5411,2.540941798941794,2.938444296340313,1.3446412037037037,22.22222222222222,INDIVIDUAL_STUDENT,0.5277777777777778,1.0
SYNID0104899974,individual,other,other,28.83,73.63,88.0,1.0,28.0,39.0,4.0,16.0,936839.62,4590107.0,18736.7924,120792.2894736842,12.0,10.0,1.0,8.0,20.0,0.4,18.0,0.1071428571428571,4816,1.0344827586206828,1.0071922046060302,0.7315625,22.727272727272727,INDIVIDUAL_RETIRED,0.4318181818181818,1.0
SYNID0104900074,individual,BC,SURREY,13.05,42.39,13.0,0.0,0.0,1.0,7.0,5.0,190991.0,424293.0,38198.2,53036.625,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,7.192458526234561,9.119877555453565,4.861226851851852,15.384615384615383,INDIVIDUAL_STUDENT,0.6153846153846154,0.0
SYNID0104900633,individual,AB,AIRDRIE,9.97,42.39,17.0,0.0,1.0,0.0,13.0,3.0,366902.0,644795.0,36690.2,92113.57142857143,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5541,5.136919849537037,5.269299044188506,3.639386574074074,23.52941176470588,INDIVIDUAL_74102,0.4117647058823529,0.0
SYNID0104900906,individual,AB,EDMONTON,13.05,51.04,39.0,3.0,1.0,0.0,31.0,4.0,314449.0,1613448.0,15722.45,84918.31578947368,3.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,5814,2.360715460526308,2.7306776143929627,1.0002083333333334,23.07692307692308,INDIVIDUAL_10019,0.48717948717948717,1.0
SYNID0104901446,individual,MB,BRANDON,16.63,42.39,314.0,5.0,290.0,1.0,18.0,0.0,1670656.0,765696.0,5606.228187919463,47856.0,52.0,17.0,1.0,42.0,248.0,0.1693548387096774,47.0,0.1379310344827586,5814,0.2935367116317592,0.3270627806571643,0.1592939814814815,19.745222929936308,INDIVIDUAL_RETIRED,0.050955414012738856,0.8
SYNID0104901574,individual,ON,MISSISSAUGA,26.24,42.39,135.0,2.0,88.0,1.0,39.0,5.0,1280917.0,8896386.0,11751.532110091744,342168.6923076923,29.0,10.0,1.0,10.0,78.0,0.1282051282051282,26.0,0.1931818181818181,5814,0.6811163799060186,0.822586705464537,0.3984143518518518,22.96296296296296,INDIVIDUAL_OTHER,0.1925925925925926,1.0
SYNID0104901620,individual,ON,TORONTO,28.84,65.15,195.0,18.0,141.0,29.0,7.0,0.0,3552753.65,3227460.0,21663.13201219512,104111.6129032258,43.0,12.0,1.0,15.0,126.0,0.119047619047619,30.0,0.1702127659574468,5814,0.4692037156357291,0.5461356719629977,0.2772800925925926,22.05128205128205,INDIVIDUAL_OTHER,0.15897435897435896,0.9444444444444444
SYNID0104901841,individual,other,other,28.25,48.44,84.0,9.0,4.0,4.0,16.0,51.0,1342445.3,2627130.0,29183.59347826087,69135.0,7.0,7.0,1.0,0.0,4.0,0.0,4.0,0.25,4816,1.0945433121374306,0.9604561898448728,0.8399074074074074,22.61904761904762,INDIVIDUAL_SELF_EMPLOYED,0.4523809523809524,1.0
SYNID0104902078,individual,other,other,24.9,42.39,4.0,2.0,2.0,0.0,0.0,0.0,5144.0,0.0,1286.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.5,5499,22.957021604938262,15.630752470850188,14.82677662037037,25.0,INDIVIDUAL_OTHER,0.0,1.0
SYNID0104902118,individual,NL,ST. JOHN'S,16.47,66.3,43.0,1.0,14.0,1.0,14.0,13.0,497065.0,656097.0,14619.558823529413,72899.66666666667,6.0,7.0,1.0,1.0,13.0,0.0769230769230769,8.0,0.2857142857142857,5411,2.0926995149911805,2.6803237221943057,0.9154629629629628,23.25581395348837,INDIVIDUAL_OTHER,0.20930232558139536,1.0
SYNID0104902734,individual,other,other,12.57,42.39,176.0,4.0,148.0,0.0,10.0,14.0,1455910.19,486193.5,8931.96435582822,37399.5,45.0,11.0,1.0,31.0,117.0,0.2649572649572649,38.0,0.2094594594594594,5814,0.5233466269841204,0.5715324963166667,0.3535648148148148,19.318181818181817,INDIVIDUAL_STUDENT,0.07386363636363637,1.0
SYNID0104902799,individual,ON,PICKERING,37.72,67.58,270.0,1.0,261.0,1.0,7.0,0.0,1381142.91,975036.0,5332.598108108108,88639.63636363637,50.0,14.0,1.0,42.0,219.0,0.1917808219178082,46.0,0.160919540229885,5411,0.3401957696544097,0.3810778895379282,0.1810358796296296,20.74074074074074,INDIVIDUAL_RETIRED,0.040740740740740744,1.0
SYNID0104903412,individual,NS,DARTMOUTH,28.84,33.8,208.0,0.0,117.0,0.0,15.0,76.0,1812539.0,5380388.0,11328.36875,112091.41666666669,28.0,10.0,1.0,11.0,106.0,0.1037735849056603,35.0,0.1367521367521367,5814,0.4380784800500926,0.435215382905868,0.2741493055555555,20.192307692307693,INDIVIDUAL_STUDENT,0.23076923076923078,0.0
SYNID0104903530,individual,ON,BOWMANVILLE,6.36,37.29,1.0,0.0,0.0,0.0,0.0,1.0,17951.0,0.0,17951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,1.4219727704678355,1.4637730714343231,0.8881134259259259,100.0,INDIVIDUAL_OTHER,0.0,0.0
SYNID0104903709,individual,other,other,4.93,53.46,79.0,1.0,46.0,0.0,23.0,9.0,1052343.27,1423812.0,16703.86142857143,88988.25,18.0,10.0,1.0,8.0,38.0,0.2105263157894736,23.0,0.1521739130434782,5814,1.1673318791547915,1.1982831205009374,0.750613425925926,21.518987341772156,INDIVIDUAL_63200,0.20253164556962025,1.0
SYNID0104903737,individual,ON,THUNDER BAY,7.17,32.23,59.0,3.0,32.0,1.0,7.0,16.0,6033404.0,810938.71,128370.29787234042,67578.22583333333,12.0,11.0,1.0,2.0,30.0,0.0666666666666666,16.0,0.1875,5411,1.478926005747118,1.3750825878239583,1.1367013888888888,20.33898305084746,INDIVIDUAL_313,0.2033898305084746,1.0
SYNID0104903742,individual,other,other,22.09,25.28,54.0,0.0,2.0,1.0,10.0,41.0,1014311.0,479430.0,33810.36666666667,19976.25,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.5,5331,1.7169654088050232,1.4991003883350464,1.3116203703703704,24.074074074074076,INDIVIDUAL_STUDENT,0.4444444444444444,0.0
SYNID0104904229,individual,BC,DELTA,15.49,41.6,139.0,7.0,125.0,1.0,2.0,4.0,755347.27,824378.0,5766.009694656489,103047.25,40.0,14.0,1.0,10.0,115.0,0.0869565217391304,36.0,0.192,5814,0.6549444779924769,0.6094475458655787,0.5746875,20.863309352517987,INDIVIDUAL_21301,0.05755395683453238,1.0
SYNID0104904245,individual,ON,TIMMINS,16.04,68.67,3.0,0.0,0.0,0.0,3.0,0.0,0.0,240844.0,0.0,80281.33333333333,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,15.000260416666666,7.725542605669954,9.537476851851851,33.33333333333333,INDIVIDUAL_63101,1.0,0.0
SYNID0104904475,individual,other,other,5.24,23.79,208.0,0.0,191.0,0.0,17.0,0.0,1517477.0,828007.0,7862.575129533679,55200.46666666667,39.0,14.0,1.0,29.0,162.0,0.1790123456790123,40.0,0.1465968586387434,5814,0.4414951802648033,0.483160933226794,0.2172048611111111,24.519230769230766,INDIVIDUAL_STUDENT,0.07211538461538461,0.0
SYNID0104904553,individual,other,other,11.7,42.39,112.0,0.0,84.0,0.0,25.0,3.0,704852.0,1348661.0,7266.515463917526,89910.73333333334,25.0,11.0,1.0,19.0,65.0,0.2923076923076923,29.0,0.119047619047619,5411,0.8151206414748032,0.7786993795948264,0.655150462962963,21.428571428571427,INDIVIDUAL_10019,0.13392857142857142,0.0
SYNID0104904933,individual,other,other,24.57,74.12,134.0,3.0,125.0,0.0,6.0,0.0,1240026.25,505223.0,9920.21,56135.88888888889,34.0,11.0,1.0,14.0,111.0,0.1261261261261261,40.0,0.176,5814,0.6792360240879977,0.6142879408858565,0.637175925925926,21.64179104477612,INDIVIDUAL_OTHER,0.06716417910447761,0.6666666666666666
SYNID0104905318,individual,QC,other,28.58,79.5,119.0,0.0,112.0,5.0,2.0,0.0,603102.0,768437.0,5482.745454545455,85381.88888888889,33.0,12.0,1.0,17.0,95.0,0.1789473684210526,32.0,0.1964285714285714,5814,0.7729617859384723,0.6889998159588079,0.6350925925925925,21.008403361344534,INDIVIDUAL_RETIRED,0.07563025210084033,0.0
SYNID0104906487,individual,ON,COBOURG,4.16,42.39,89.0,4.0,4.0,2.0,34.0,45.0,1819928.54,3148043.51,38721.88382978724,74953.41690476189,5.0,5.0,1.0,0.0,4.0,0.0,4.0,0.25,0,1.037717145412454,1.3046629865090742,0.4950231481481481,24.719101123595504,INDIVIDUAL_STUDENT,0.47191011235955055,0.75
SYNID0104906925,individual,ON,RICHMOND HILL,11.14,51.31,113.0,0.0,1.0,0.0,51.0,61.0,2193325.0,2335686.0,33232.19696969697,49695.44680851064,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5921,0.81677000661375,0.8524294767063195,0.5075810185185186,23.00884955752212,INDIVIDUAL_UNEMPLOYED,0.415929203539823,0.0
SYNID0104907091,individual,AB,CALGARY,4.67,36.24,40.0,5.0,2.0,0.0,2.0,31.0,954854.64,556842.3300000001,45469.26857142857,29307.491052631583,5.0,3.0,1.0,0.0,2.0,0.0,2.0,0.5,5814,2.25008754748338,2.020765911288692,1.607002314814815,20.0,INDIVIDUAL_OTHER,0.475,1.0
SYNID0104907170,individual,other,other,11.31,29.39,9.0,0.0,9.0,0.0,0.0,0.0,115687.0,37464.0,14460.875,37464.0,5.0,5.0,1.0,0.0,9.0,0.0,8.0,0.2222222222222222,5812,10.063787615740742,4.512068616472373,9.001099537037037,11.11111111111111,INDIVIDUAL_STUDENT,0.1111111111111111,0.0
SYNID0104907462,individual,ON,SCARBOROUGH,33.81,42.39,30.0,4.0,1.0,14.0,11.0,0.0,2114469.0,943949.0,117470.5,78662.41666666667,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,5310,2.9170797413793057,2.804135069454618,1.896579861111111,26.666666666666668,INDIVIDUAL_RETIRED,0.4,0.75
