customer_id,final_label
SYNID0105084994,3
SYNID0105085081,3
SYNID0105085262,3
SYNID0105085557,0
SYNID0105085699,0
SYNID0105085762,0
SYNID0105086849,2
SYNID0105087071,0
SYNID0105087252,2
SYNID0105087630,0
SYNID0105087802,5
SYNID0105088035,0
SYNID0105088435,0
SYNID0105088448,5
SYNID0105088704,3
SYNID0105088759,2
SYNID0105088769,3
SYNID0105089078,3
SYNID0105089288,2
SYNID0105089348,4
SYNID0105089490,5
SYNID0105089637,3
SYNID0105089737,3
SYNID0105090000,2
SYNID0105090050,3
SYNID0105090456,2
SYNID0105090493,3
SYNID0105090766,3
SYNID0105091095,5
SYNID0105091467,0
SYNID0105091997,5
SYNID0105092136,0
SYNID0105092262,5
SYNID0105092390,0
SYNID0105092406,2
SYNID0105092619,0
SYNID0105092792,2
SYNID0105092979,2
SYNID0105093175,0
SYNID0105093647,0
SYNID0105093717,3
SYNID0105093753,2
SYNID0105093953,4
SYNID0105093974,3
SYNID0105094095,4
SYNID0105094137,2
SYNID0105094669,3
SYNID0105094738,2
SYNID0105094780,2
SYNID0105095126,0
SYNID0105095257,0
SYNID0105095592,0
SYNID0105095730,3
SYNID0105096091,0
SYNID0105096099,5
SYNID0105096315,2
SYNID0105096587,0
SYNID0105096686,0
SYNID0105097268,5
SYNID0105097300,2
SYNID0105097357,3
SYNID0105097631,3
SYNID0105097809,2
SYNID0105097953,3
SYNID0105098551,3
SYNID0105098555,2
SYNID0105098586,2
SYNID0105098630,5
SYNID0105098831,3
SYNID0105098835,0
SYNID0105098957,5
SYNID0105099198,5
SYNID0105099543,3
SYNID0105099544,3
SYNID0105099842,0
SYNID0105100008,0
SYNID0105100296,2
SYNID0105100947,2
SYNID0105100965,0
SYNID0105101008,3
SYNID0105101317,2
SYNID0105101958,5
SYNID0105101959,2
SYNID0105102256,3
SYNID0105102348,0
SYNID0105102388,0
SYNID0105102551,0
SYNID0105102646,2
SYNID0105102820,3
SYNID0105102987,3
SYNID0105103129,2
SYNID0105103142,0
SYNID0105103326,3
SYNID0105103571,2
SYNID0105103751,2
SYNID0105103823,0
SYNID0105104063,5
SYNID0105104089,0
SYNID0105104131,2
SYNID0105104172,3
SYNID0105104380,3
SYNID0105104648,2
SYNID0105104712,3
SYNID0105104780,2
SYNID0105104803,5
SYNID0105105024,5
SYNID0105105236,0
SYNID0105105651,2
SYNID0105105774,2
SYNID0105105792,4
SYNID0105106071,2
SYNID0105106176,0
SYNID0105106312,2
SYNID0105106355,6
SYNID0105106362,0
SYNID0105106363,2
SYNID0105106676,3
SYNID0105106838,3
SYNID0105107043,2
SYNID0105107069,2
SYNID0105107193,3
SYNID0105107198,2
SYNID0105107661,0
SYNID0105107705,3
SYNID0105107714,3
SYNID0105107837,0
SYNID0105108202,0
SYNID0105108238,7
SYNID0105108360,3
SYNID0105108391,3
SYNID0105108454,0
SYNID0105108459,2
SYNID0105108563,3
SYNID0105108578,2
SYNID0105108582,3
SYNID0105108634,0
SYNID0105108843,5
SYNID0105108850,3
SYNID0105109194,3
SYNID0105109344,0
SYNID0105109460,3
SYNID0105109567,3
SYNID0105109836,2
SYNID0105110006,5
SYNID0105110283,5
SYNID0105110320,3
SYNID0105110483,3
SYNID0105111112,2
SYNID0105112026,0
SYNID0105112059,5
SYNID0105112121,3
SYNID0105112548,0
SYNID0105112667,0
SYNID0105112792,3
SYNID0105112892,3
SYNID0105113057,3
SYNID0105113099,4
SYNID0105113118,0
SYNID0105113583,0
SYNID0105113836,5
SYNID0105113879,2
SYNID0105113956,2
SYNID0105114029,0
SYNID0105114292,3
SYNID0105114496,2
SYNID0105114517,2
SYNID0105114811,2
SYNID0105114859,7
SYNID0105114947,0
SYNID0105115297,3
SYNID0105115425,4
SYNID0105115605,0
SYNID0105115754,3
SYNID0105115952,0
SYNID0105116012,3
SYNID0105116276,3
SYNID0105116735,5
SYNID0105116755,3
SYNID0105116814,0
SYNID0105116845,3
SYNID0105116919,5
SYNID0105117176,2
SYNID0105117191,2
SYNID0105117829,0
SYNID0105117994,0
SYNID0105118016,0
SYNID0105118173,2
SYNID0105118230,2
SYNID0105118491,0
SYNID0105118858,2
SYNID0105118876,0
SYNID0105119014,2
SYNID0105119156,0
SYNID0105119398,5
SYNID0105119418,3
SYNID0105119804,3
SYNID0105119825,3
SYNID0105120095,3
SYNID0105120137,2
SYNID0105120157,3
SYNID0105120653,2
SYNID0105120793,0
SYNID0105120883,0
SYNID0105121429,3
SYNID0105121999,2
SYNID0105122344,0
SYNID0105122487,0
SYNID0105122541,0
SYNID0105122653,3
SYNID0105122730,2
SYNID0105122802,3
SYNID0105122866,0
SYNID0105123326,0
SYNID0105123545,2
SYNID0105123660,5
SYNID0105123791,2
SYNID0105124100,2
SYNID0105124289,2
SYNID0105124315,2
SYNID0105124455,2
SYNID0105124650,7
SYNID0105125060,3
SYNID0105125219,3
SYNID0105125259,2
SYNID0105125362,2
SYNID0105125420,3
SYNID0105125445,2
SYNID0105126236,2
SYNID0105126439,0
SYNID0105126979,2
SYNID0105127090,2
SYNID0105127160,2
SYNID0105127240,0
SYNID0105127249,3
SYNID0105127314,0
SYNID0105127814,2
SYNID0105127954,0
SYNID0105128181,0
SYNID0105128366,6
SYNID0105128431,0
SYNID0105128706,3
SYNID0105128728,0
SYNID0105128782,2
SYNID0105128835,2
SYNID0105129026,2
SYNID0105129451,4
SYNID0105129942,0
SYNID0105130447,2
SYNID0105130480,0
SYNID0105130571,2
SYNID0105130727,2
SYNID0105130745,3
SYNID0105130836,2
SYNID0105131007,3
SYNID0105131757,3
SYNID0105131904,2
SYNID0105132164,3
SYNID0105132171,2
SYNID0105132318,2
SYNID0105132388,0
SYNID0105132677,3
SYNID0105132743,0
SYNID0105133185,3
SYNID0105133260,2
SYNID0105133264,2
SYNID0105133338,3
SYNID0105133611,0
SYNID0105133723,0
SYNID0105133742,5
SYNID0105134093,2
SYNID0105134256,0
SYNID0105134405,0
SYNID0105134556,0
SYNID0105134663,4
SYNID0105134791,3
SYNID0105134929,0
SYNID0105135079,2
SYNID0105135366,2
SYNID0105135759,0
SYNID0105135864,3
SYNID0105135927,5
SYNID0105136253,3
SYNID0105137523,2
SYNID0105137710,3
SYNID0105137893,2
SYNID0105138456,2
SYNID0105138799,2
SYNID0105138893,3
SYNID0105138932,3
SYNID0105138962,4
SYNID0105139016,0
SYNID0105139240,4
SYNID0105139491,3
SYNID0105139500,0
SYNID0105139664,2
SYNID0105139760,3
SYNID0105139906,5
SYNID0105140155,3
SYNID0105140271,2
SYNID0105140452,3
SYNID0105140462,3
SYNID0105140683,3
SYNID0105140812,5
SYNID0105141111,0
SYNID0105141154,0
SYNID0105141232,0
SYNID0105141348,5
SYNID0105141463,5
SYNID0105142012,2
SYNID0105142043,3
SYNID0105142106,3
SYNID0105142233,2
SYNID0105142348,2
SYNID0105142509,3
SYNID0105142530,3
SYNID0105142740,3
SYNID0105143080,3
SYNID0105143293,0
SYNID0105143316,3
SYNID0105143697,3
SYNID0105143727,0
SYNID0105143942,3
SYNID0105144373,2
SYNID0105144937,3
SYNID0105145337,2
SYNID0105145420,0
SYNID0105145626,4
SYNID0105145949,5
SYNID0105146174,3
SYNID0105146372,2
SYNID0105146409,2
SYNID0105146497,2
SYNID0105146611,2
SYNID0105147218,0
SYNID0105147430,2
SYNID0105147498,3
SYNID0105147517,3
SYNID0105147576,3
SYNID0105147603,2
SYNID0105147669,2
SYNID0105147774,4
SYNID0105147791,0
SYNID0105147880,0
SYNID0105147952,2
SYNID0105148244,2
SYNID0105148268,2
SYNID0105148472,3
SYNID0105148597,7
SYNID0105149049,3
SYNID0105149492,3
SYNID0105149529,2
SYNID0105149752,2
SYNID0105149757,3
SYNID0105149817,2
SYNID0105149941,2
SYNID0105150521,0
SYNID0105150655,0
SYNID0105150688,2
SYNID0105150800,2
SYNID0105150805,0
SYNID0105151032,2
SYNID0105151050,2
SYNID0105151368,3
SYNID0105151393,3
SYNID0105151569,2
SYNID0105151709,4
SYNID0105151735,6
SYNID0105152130,2
SYNID0105152402,5
SYNID0105152436,2
SYNID0105152597,2
SYNID0105152883,3
SYNID0105153061,5
SYNID0105153397,2
SYNID0105153505,2
SYNID0105153817,0
SYNID0105153942,5
SYNID0105154035,2
SYNID0105154194,3
SYNID0105154451,5
SYNID0105154806,0
SYNID0105155208,3
SYNID0105155225,2
SYNID0105155242,0
SYNID0105155546,0
SYNID0105155642,3
SYNID0105155645,3
SYNID0105156084,0
SYNID0105156908,0
SYNID0105157016,3
SYNID0105157387,3
SYNID0105158073,0
SYNID0105158249,3
SYNID0105158600,0
SYNID0105158605,0
SYNID0105158674,3
SYNID0105158815,2
SYNID0105158916,2
SYNID0105158954,2
SYNID0105159174,3
SYNID0105159238,3
SYNID0105159272,4
SYNID0105159350,0
SYNID0105159543,3
SYNID0105159685,5
SYNID0105159842,3
SYNID0105160597,5
SYNID0105160846,2
SYNID0105160892,2
SYNID0105160939,3
SYNID0105161276,0
SYNID0105161344,3
SYNID0105161559,3
SYNID0105161660,2
SYNID0105161919,5
SYNID0105162082,0
SYNID0105162229,0
SYNID0105162388,4
SYNID0105162473,3
SYNID0105162528,2
SYNID0105162549,2
SYNID0105163056,3
SYNID0105163280,0
SYNID0105163474,2
SYNID0105163524,2
SYNID0105163918,0
SYNID0105164049,0
SYNID0105164111,3
SYNID0105164645,2
SYNID0105164801,3
SYNID0105165113,3
SYNID0105165504,2
SYNID0105165883,2
SYNID0105166360,3
SYNID0105166673,3
SYNID0105166786,2
SYNID0105167153,3
SYNID0105167364,3
SYNID0105167679,2
SYNID0105167704,3
SYNID0105167849,3
SYNID0105168761,2
SYNID0105168865,2
SYNID0105168971,6
SYNID0105169050,0
SYNID0105169065,0
SYNID0105169421,0
SYNID0105169767,2
SYNID0105170051,0
SYNID0105170135,2
SYNID0105170138,0
SYNID0105170462,3
SYNID0105170492,3
SYNID0105170526,2
SYNID0105170640,0
SYNID0105170954,2
SYNID0105171082,3
SYNID0105171342,2
SYNID0105171350,3
SYNID0105171998,2
SYNID0105172442,3
SYNID0105172609,3
SYNID0105172752,0
SYNID0105173111,5
SYNID0105173286,3
SYNID0105173356,0
SYNID0105173777,2
SYNID0105173824,2
SYNID0105174362,0
SYNID0105174751,3
SYNID0105174825,2
SYNID0105175037,0
SYNID0105175107,2
SYNID0105175237,2
SYNID0105175474,2
SYNID0105176217,3
SYNID0105176592,0
SYNID0105176836,0
SYNID0105177004,0
SYNID0105177090,6
SYNID0105177130,2
SYNID0105177261,3
SYNID0105177595,3
SYNID0105177641,2
SYNID0105177794,2
SYNID0105178189,0
SYNID0105178286,2
SYNID0105178623,3
SYNID0105179338,2
SYNID0105179485,3
SYNID0105179984,0
SYNID0105180086,3
SYNID0105180358,2
SYNID0105180369,0
SYNID0105180602,2
SYNID0105180827,2
SYNID0105180938,3
SYNID0105181692,5
SYNID0105181846,2
SYNID0105182081,4
SYNID0105182242,2
SYNID0105182292,3
SYNID0105182407,2
SYNID0105182575,2
SYNID0105182809,2
SYNID0105182869,2
SYNID0105183328,2
SYNID0105183612,0
SYNID0105183675,0
SYNID0105183876,2
SYNID0105184256,0
SYNID0105184654,2
SYNID0105184832,3
SYNID0105184871,2
SYNID0105185048,5
SYNID0105185116,6
SYNID0105185546,2
SYNID0105185707,3
SYNID0105185781,3
SYNID0105185817,0
SYNID0105186114,2
SYNID0105186396,3
SYNID0105186407,0
SYNID0105186412,4
SYNID0105186461,3
SYNID0105186601,3
SYNID0105186643,3
SYNID0105186785,2
SYNID0105187001,0
SYNID0105187023,3
SYNID0105187126,3
SYNID0105187252,3
SYNID0105187376,2
SYNID0105187396,3
SYNID0105187459,3
SYNID0105187681,0
SYNID0105187746,3
SYNID0105188001,3
SYNID0105188140,0
SYNID0105188584,0
SYNID0105189013,0
SYNID0105189026,3
SYNID0105189164,2
SYNID0105189403,0
SYNID0105189448,0
SYNID0105189605,0
SYNID0105189630,0
SYNID0105189668,2
SYNID0105189754,4
SYNID0105190040,3
SYNID0105190740,2
SYNID0105191044,3
SYNID0105191223,2
SYNID0105192096,2
SYNID0105192324,5
SYNID0105192495,0
SYNID0105192538,3
SYNID0105192807,5
SYNID0105192873,0
SYNID0105192969,2
SYNID0105193042,5
SYNID0105193199,0
SYNID0105193224,3
SYNID0105193299,0
SYNID0105193358,5
SYNID0105193610,0
SYNID0105193907,0
SYNID0105193956,2
SYNID0105194317,5
SYNID0105194547,0
SYNID0105195028,5
SYNID0105195175,0
SYNID0105195310,2
SYNID0105195489,3
SYNID0105195591,3
SYNID0105195737,3
SYNID0105195852,6
SYNID0105196509,0
SYNID0105196707,3
SYNID0105197034,2
SYNID0105197077,5
SYNID0105197173,5
SYNID0105197415,0
SYNID0105197437,5
SYNID0105197688,0
SYNID0105197707,0
SYNID0105198343,0
SYNID0105198464,0
SYNID0105198587,2
SYNID0105198624,0
SYNID0105198845,3
SYNID0105198999,0
SYNID0105199375,0
SYNID0105199418,3
SYNID0105199589,5
SYNID0105199596,5
SYNID0105200002,5
SYNID0105200022,0
SYNID0105200048,5
SYNID0105200205,2
SYNID0105201042,5
SYNID0105201702,2
SYNID0105201801,5
SYNID0105201971,0
SYNID0105202462,2
SYNID0105202823,5
SYNID0105203057,2
SYNID0105203188,0
SYNID0105203572,0
SYNID0105203637,0
SYNID0105203909,0
SYNID0105203958,0
SYNID0105204527,2
SYNID0105204847,0
SYNID0105204921,2
SYNID0105204990,3
SYNID0105205185,2
SYNID0105205243,0
SYNID0105205327,2
SYNID0105205836,0
SYNID0105205861,2
SYNID0105206665,3
SYNID0105206871,3
SYNID0105206883,3
SYNID0105206925,0
SYNID0105206939,3
SYNID0105207029,5
SYNID0105207095,2
SYNID0105207160,3
SYNID0105207348,3
SYNID0105207658,0
SYNID0105208002,0
SYNID0105208292,5
SYNID0105208328,0
SYNID0105208395,3
SYNID0105208408,2
SYNID0105208662,0
SYNID0105208670,3
SYNID0105208820,3
SYNID0105208825,4
SYNID0105209033,3
SYNID0105209075,2
SYNID0105209097,3
SYNID0105209531,0
SYNID0105209977,0
SYNID0105210104,5
SYNID0105210110,3
SYNID0105210413,5
SYNID0105210827,2
SYNID0105210988,3
SYNID0105211269,5
SYNID0105211348,2
SYNID0105211366,3
SYNID0105211374,2
SYNID0105211652,0
SYNID0105212014,3
SYNID0105212021,3
SYNID0105212119,2
SYNID0105212158,2
SYNID0105212322,2
SYNID0105212483,3
SYNID0105212656,3
SYNID0105212738,7
SYNID0105212884,3
SYNID0105213034,3
SYNID0105213391,3
SYNID0105213669,0
SYNID0105213868,2
SYNID0105214155,2
SYNID0105214543,2
SYNID0105214610,0
SYNID0105214851,5
SYNID0105215386,3
SYNID0105215642,5
SYNID0105215987,2
SYNID0105216128,3
SYNID0105216639,5
SYNID0105216659,2
SYNID0105216998,0
SYNID0105217086,3
SYNID0105217505,0
SYNID0105217511,0
SYNID0105217538,2
SYNID0105217586,2
SYNID0105217779,0
SYNID0105217856,2
SYNID0105217983,0
SYNID0105217991,0
SYNID0105218045,3
SYNID0105218057,3
SYNID0105218149,2
SYNID0105219468,0
SYNID0105219559,2
SYNID0105219685,5
SYNID0105219920,0
SYNID0105220088,3
SYNID0105220647,5
SYNID0105221377,2
SYNID0105221488,2
SYNID0105221583,2
SYNID0105221869,0
SYNID0105222147,3
SYNID0105222222,2
SYNID0105222517,3
SYNID0105222769,0
SYNID0105222916,3
SYNID0105223016,2
SYNID0105223126,3
SYNID0105223348,3
SYNID0105223572,3
SYNID0105223645,3
SYNID0105223680,0
SYNID0105223940,3
SYNID0105224259,2
SYNID0105224262,0
SYNID0105224313,0
SYNID0105224477,2
SYNID0105224659,3
SYNID0105224722,3
SYNID0105225020,2
SYNID0105225096,0
SYNID0105225355,3
SYNID0105225472,3
SYNID0105225886,0
SYNID0105226294,2
SYNID0105227414,4
SYNID0105227459,2
SYNID0105227731,3
SYNID0105227845,3
SYNID0105227935,5
SYNID0105228968,3
SYNID0105229133,3
SYNID0105230194,2
SYNID0105230676,2
SYNID0105230679,0
SYNID0105230685,3
SYNID0105231553,2
SYNID0105231586,4
SYNID0105231636,0
SYNID0105231793,0
SYNID0105231952,0
SYNID0105232244,2
SYNID0105232490,3
SYNID0105232657,5
SYNID0105232792,2
SYNID0105232870,3
SYNID0105233133,0
SYNID0105233226,5
SYNID0105233602,2
SYNID0105233647,3
SYNID0105233744,0
SYNID0105233845,3
SYNID0105233893,3
SYNID0105233933,5
SYNID0105234185,5
SYNID0105234330,0
SYNID0105234691,4
SYNID0105234859,5
SYNID0105234938,2
SYNID0105235200,5
SYNID0105235476,2
SYNID0105235530,5
SYNID0105235649,0
SYNID0105236236,2
SYNID0105236392,2
SYNID0105236480,3
SYNID0105236612,2
SYNID0105237227,5
SYNID0105237248,5
SYNID0105237462,4
SYNID0105237798,0
SYNID0105237942,2
SYNID0105237945,5
SYNID0105238161,6
SYNID0105238283,2
SYNID0105238394,2
SYNID0105238513,0
SYNID0105238578,0
SYNID0105239178,3
SYNID0105239487,0
SYNID0105239761,0
SYNID0105239799,3
SYNID0105239875,5
SYNID0105239955,2
SYNID0105240174,0
SYNID0105240572,2
SYNID0105240637,5
SYNID0105240667,0
SYNID0105240711,2
SYNID0105241617,0
SYNID0105241759,3
SYNID0105241952,2
SYNID0105242113,2
SYNID0105242297,0
SYNID0105242415,3
SYNID0105242545,3
SYNID0105243038,7
SYNID0105243205,0
SYNID0105243228,3
SYNID0105243635,5
SYNID0105243636,0
SYNID0105243693,3
SYNID0105243863,0
SYNID0105244000,0
SYNID0105244159,3
SYNID0105244470,2
SYNID0105244638,0
SYNID0105244746,2
SYNID0105244990,0
SYNID0105245410,3
SYNID0105245521,0
SYNID0105245526,3
SYNID0105245560,2
SYNID0105245588,3
SYNID0105245742,3
SYNID0105245761,0
SYNID0105245791,0
SYNID0105246679,2
SYNID0105246826,2
SYNID0105246834,2
SYNID0105246856,0
SYNID0105246886,0
SYNID0105246944,0
SYNID0105247083,0
SYNID0105247270,5
SYNID0105247277,0
SYNID0105247617,7
SYNID0105247639,3
SYNID0105247763,4
SYNID0105247778,0
SYNID0105247947,0
SYNID0105248065,5
SYNID0105248131,3
SYNID0105248169,2
SYNID0105248288,2
SYNID0105248350,2
SYNID0105248352,3
SYNID0105248453,4
SYNID0105248507,3
SYNID0105248692,4
SYNID0105248726,3
SYNID0105249036,0
SYNID0105249207,0
SYNID0105249350,2
SYNID0105249357,0
SYNID0105249363,3
SYNID0105249454,2
SYNID0105249522,2
SYNID0105250028,2
SYNID0105250039,3
SYNID0105250121,2
SYNID0105250474,3
SYNID0105250505,2
SYNID0105250684,0
SYNID0105251296,4
SYNID0105251481,2
SYNID0105251641,6
SYNID0105252121,0
SYNID0105252161,3
SYNID0105252317,0
SYNID0105252338,3
SYNID0105252412,2
SYNID0105252671,3
SYNID0105252715,3
SYNID0105252770,5
SYNID0105253142,5
SYNID0105253227,2
SYNID0105253564,0
SYNID0105253915,3
SYNID0105254009,2
SYNID0105254028,0
SYNID0105254139,3
SYNID0105254461,2
SYNID0105254752,0
SYNID0105254974,2
SYNID0105255001,3
SYNID0105255206,0
SYNID0105255350,0
SYNID0105255367,2
SYNID0105256097,3
SYNID0105256232,0
SYNID0105256689,2
SYNID0105256754,3
SYNID0105256773,5
SYNID0105257655,3
SYNID0105257923,0
SYNID0105257939,2
SYNID0105257994,3
SYNID0105258015,2
SYNID0105258160,2
SYNID0105258213,0
SYNID0105258367,3
SYNID0105258378,0
SYNID0105258679,2
SYNID0105258703,0
SYNID0105258735,3
SYNID0105258774,5
SYNID0105259015,3
SYNID0105259034,0
SYNID0105259053,6
SYNID0105259758,0
SYNID0105259783,0
SYNID0105259863,2
SYNID0105260025,0
SYNID0105260067,0
SYNID0105260142,3
SYNID0105260167,2
SYNID0105260197,2
SYNID0105260617,3
SYNID0105260702,0
SYNID0105260730,0
SYNID0105260746,2
SYNID0105260886,2
SYNID0105261162,3
SYNID0105261184,2
SYNID0105261399,2
SYNID0105261794,0
SYNID0105261904,2
SYNID0105262186,2
SYNID0105262198,5
SYNID0105262279,0
SYNID0105262400,0
SYNID0105262563,2
SYNID0105262569,3
SYNID0105262673,0
SYNID0105262786,2
SYNID0105262901,5
SYNID0105262931,0
SYNID0105263053,3
SYNID0105263104,5
SYNID0105263206,4
SYNID0105263221,0
SYNID0105263844,0
SYNID0105264353,2
SYNID0105264405,2
SYNID0105264507,2
SYNID0105264906,0
SYNID0105264988,0
SYNID0105265820,5
SYNID0105265935,2
SYNID0105266397,5
SYNID0105266527,0
SYNID0105266543,2
SYNID0105266696,0
SYNID0105266723,3
SYNID0105266828,3
SYNID0105266919,3
SYNID0105267018,0
SYNID0105267111,3
SYNID0105267153,3
SYNID0105267344,3
SYNID0105268582,2
SYNID0105268655,3
SYNID0105268974,2
SYNID0105269092,2
SYNID0105269220,3
SYNID0105269692,2
SYNID0105270081,0
SYNID0105270128,2
SYNID0105270586,2
SYNID0105270835,2
SYNID0105271172,2
SYNID0105271407,2
SYNID0105271492,2
SYNID0105271569,3
SYNID0105271670,2
SYNID0105271675,0
SYNID0105271682,0
SYNID0105272130,4
SYNID0105272305,2
SYNID0105272386,2
SYNID0105272498,0
SYNID0105272583,2
SYNID0105272626,2
SYNID0105272951,3
SYNID0105273019,3
SYNID0105273151,3
SYNID0105273223,0
SYNID0105273252,4
SYNID0105273308,2
SYNID0105273776,3
SYNID0105273972,0
SYNID0105274297,3
SYNID0105274456,0
SYNID0105274630,0
SYNID0105274641,0
SYNID0105274647,2
SYNID0105274729,0
SYNID0105274745,0
SYNID0105274846,3
SYNID0105275437,2
SYNID0105275539,0
SYNID0105275604,0
SYNID0105275616,0
SYNID0105275639,3
SYNID0105275778,0
SYNID0105275904,2
SYNID0105275974,0
SYNID0105276198,0
SYNID0105276312,2
SYNID0105276317,2
SYNID0105276371,3
SYNID0105276737,2
SYNID0105277082,2
SYNID0105277235,2
SYNID0105277595,2
SYNID0105277965,2
SYNID0105278173,0
SYNID0105278232,2
SYNID0105278278,0
SYNID0105278392,5
SYNID0105278861,0
SYNID0105278882,2
SYNID0105279058,0
SYNID0105279070,0
SYNID0105279081,3
SYNID0105279102,6
SYNID0105279196,3
SYNID0105279337,0
SYNID0105279528,0
SYNID0105279718,0
SYNID0105279737,0
SYNID0105279779,2
SYNID0105279827,5
SYNID0105279886,2
SYNID0105280052,2
SYNID0105280056,2
SYNID0105280149,2
SYNID0105280201,3
SYNID0105280620,2
SYNID0105280725,2
SYNID0105280883,2
SYNID0105280941,2
SYNID0105281167,4
SYNID0105281476,3
SYNID0105281481,0
SYNID0105281585,0
SYNID0105282030,0
SYNID0105282168,3
SYNID0105282373,2
SYNID0105282610,2
SYNID0105282716,2
SYNID0105282761,2
SYNID0105282892,3
SYNID0105282918,2
SYNID0105282948,4
SYNID0105283022,3
SYNID0105283322,3
SYNID0105283532,3
SYNID0105283548,6
SYNID0105283633,0
SYNID0105284013,2
SYNID0105284406,3
SYNID0105284437,2
SYNID0105284769,5
SYNID0105284873,2
SYNID0105285427,2
SYNID0105285567,2
SYNID0105285673,2
SYNID0105285853,0
SYNID0105286195,3
SYNID0105286236,3
SYNID0105286267,3
SYNID0105286299,5
SYNID0105286351,2
SYNID0105286564,0
SYNID0105286602,3
SYNID0105286841,0
SYNID0105287151,3
SYNID0105287501,0
SYNID0105287746,0
SYNID0105287781,4
SYNID0105287786,2
SYNID0105288274,0
SYNID0105288369,3
SYNID0105288412,3
SYNID0105288430,0
SYNID0105288466,3
SYNID0105288503,3
SYNID0105288712,3
SYNID0105288811,2
SYNID0105288915,2
SYNID0105288918,2
SYNID0105289041,2
SYNID0105289191,0
SYNID0105289215,3
SYNID0105289435,2
SYNID0105289515,3
SYNID0105289524,0
SYNID0105289626,3
SYNID0105289678,3
SYNID0105289744,5
SYNID0105290208,3
SYNID0105290317,3
SYNID0105290895,0
SYNID0105291112,0
SYNID0105291225,0
SYNID0105291308,0
SYNID0105291891,3
SYNID0105291914,3
SYNID0105292277,5
SYNID0105293033,6
SYNID0105293167,0
SYNID0105293339,5
SYNID0105293363,2
SYNID0105293456,0
SYNID0105293526,5
SYNID0105293620,3
SYNID0105293710,0
SYNID0105293818,2
SYNID0105293897,5
SYNID0105293942,4
SYNID0105294194,4
SYNID0105294434,0
SYNID0105294473,0
SYNID0105294706,2
SYNID0105294764,0
SYNID0105294833,3
SYNID0105295194,3
SYNID0105295201,3
SYNID0105295382,3
SYNID0105295431,3
SYNID0105295494,0
SYNID0105295517,3
SYNID0105295656,0
SYNID0105295699,3
SYNID0105295766,2
SYNID0105295983,3
SYNID0105296344,2
SYNID0105296370,3
SYNID0105296605,3
SYNID0105296738,0
SYNID0105296920,3
SYNID0105297002,2
SYNID0105297549,2
SYNID0105297659,0
SYNID0105297673,3
SYNID0105297706,2
SYNID0105297817,2
SYNID0105297958,0
SYNID0105298159,0
SYNID0105298372,0
SYNID0105298454,3
SYNID0105298460,3
SYNID0105298516,3
SYNID0105298617,0
SYNID0105298673,2
SYNID0105298827,3
SYNID0105298881,0
SYNID0105298917,4
SYNID0105298931,3
SYNID0105298994,4
SYNID0105299322,4
SYNID0105299373,0
SYNID0105299499,0
SYNID0105299700,0
SYNID0105300086,0
SYNID0105301030,0
SYNID0105301048,3
SYNID0105301461,0
SYNID0105301835,0
SYNID0105302153,2
SYNID0105302314,2
SYNID0105302575,0
SYNID0105302655,2
SYNID0105302747,5
SYNID0105302920,2
SYNID0105303321,2
SYNID0105303336,5
SYNID0105303422,2
SYNID0105303448,3
SYNID0105303718,0
SYNID0105303882,0
SYNID0105303991,3
SYNID0105304107,2
SYNID0105304126,3
SYNID0105304225,0
SYNID0105304343,2
SYNID0105304428,3
SYNID0105304870,0
SYNID0105304891,2
SYNID0105305059,2
SYNID0105305110,2
SYNID0105305142,3
SYNID0105305158,5
SYNID0105305624,4
SYNID0105305669,0
SYNID0105305927,0
SYNID0105305933,5
SYNID0105306015,3
SYNID0105306066,3
SYNID0105306082,2
SYNID0105306491,2
SYNID0105306652,5
SYNID0105306761,0
SYNID0105307106,0
SYNID0105307129,2
SYNID0105307167,3
SYNID0105307221,0
SYNID0105307223,4
SYNID0105307726,2
SYNID0105307730,2
SYNID0105307854,2
SYNID0105308055,3
SYNID0105308262,2
SYNID0105308553,3
SYNID0105308854,3
SYNID0105308869,2
SYNID0105309460,0
SYNID0105309929,0
SYNID0105310964,3
SYNID0105311107,5
SYNID0105311296,3
SYNID0105311354,3
SYNID0105311483,5
SYNID0105311687,6
SYNID0105311845,2
SYNID0105311922,0
SYNID0105312040,0
SYNID0105312229,3
SYNID0105312392,3
SYNID0105312618,0
SYNID0105312643,3
SYNID0105313015,2
SYNID0105313042,0
SYNID0105313128,2
SYNID0105313271,0
SYNID0105313409,2
SYNID0105313482,0
SYNID0105313600,0
SYNID0105313771,0
SYNID0105313772,3
SYNID0105313977,0
SYNID0105313994,3
SYNID0105314303,0
SYNID0105314363,5
SYNID0105314388,2
SYNID0105314449,2
SYNID0105314810,3
SYNID0105314922,0
SYNID0105314947,5
SYNID0105314948,2
SYNID0105315100,5
SYNID0105315310,3
SYNID0105315417,2
SYNID0105315834,5
SYNID0105315874,2
SYNID0105316157,5
SYNID0105316465,0
SYNID0105316545,5
SYNID0105316764,2
SYNID0105316825,3
SYNID0105316902,6
SYNID0105317159,0
SYNID0105317212,4
SYNID0105317241,3
SYNID0105317286,2
SYNID0105317331,3
SYNID0105317679,3
SYNID0105317915,4
SYNID0105317971,2
SYNID0105318036,2
SYNID0105318052,3
SYNID0105318240,5
SYNID0105318450,5
SYNID0105318678,0
SYNID0105318887,3
SYNID0105319148,2
SYNID0105319269,3
SYNID0105319547,3
SYNID0105319626,2
