customer_id,province,city,industry_code,sales_cents,account_age,birth_business_age,total_transaction_count,transaction_count_Card,transaction_count_Cheque,transaction_count_EFT,transaction_count_EMT,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_ecommerce_count,card_non_ecommerce_count,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,Averagetime_between_transaction_day,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days
SYNID0200589256,other,other,other,0.0,19.04,19.16,90.0,0.0,90.0,0.0,0.0,56.0,7961901.0,34.0,15834477.0,142176.80357142858,465719.9117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.0112359550561798,1.4101449153646963,1.0,23.33333333333333
SYNID0200589267,ON,other,4013,1141845.0,7.87,21.87,288.0,79.0,13.0,1.0,195.0,177.0,14306361.0,111.0,10192101.0,80826.89830508475,91820.72972972972,25.0,6.0,1.0,9.0,70.0,26.0,0.1265822784810126,other,0.3203533520454252,0.3632575664315192,0.1704166666666666,21.875
SYNID0200589318,BC,other,other,450028.0,7.8,8.96,75.0,0.0,3.0,7.0,65.0,17.0,11289167.0,58.0,5171463.0,664068.6470588235,89163.1551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.2310613738738738,1.2957115691495589,0.8347800925925926,21.333333333333336
SYNID0200589412,BC,other,other,0.0,4.28,4.3,391.0,6.0,349.0,22.0,14.0,219.0,172840212.0,172.0,79662762.0,789224.7123287672,463155.5930232558,3.0,3.0,1.0,3.0,3.0,6.0,0.1666666666666666,5251,0.2355157585470085,0.5752187938621957,0.0,20.20460358056266
SYNID0200589621,ON,BRAMPTON,other,-1.0,22.29,22.81,18.0,18.0,0.0,0.0,0.0,18.0,249431.0,0.0,0.0,13857.277777777776,0.0,4.0,5.0,1.0,5.0,13.0,14.0,0.1111111111111111,4816,4.815821759259259,4.288282824383592,3.5151273148148148,22.22222222222222
SYNID0200590184,other,other,8651,1317683.0,17.44,17.51,277.0,0.0,39.0,155.0,83.0,107.0,27268894.0,170.0,42297504.0,254849.47663551403,248808.84705882357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.3321838097155126,0.454238790454703,0.1839814814814814,24.90974729241877
SYNID0200590188,ON,NORTH YORK,other,580547.0,7.87,5.87,249.0,232.0,9.0,5.0,3.0,226.0,10116446.0,23.0,1874071.0,44763.03539823009,81481.34782608696,48.0,11.0,1.0,40.0,192.0,48.0,0.0948275862068965,0,0.3687630675029869,0.3889444460054711,0.2041666666666666,22.08835341365462
SYNID0200590207,BC,other,8651,290612.0,1.95,24.54,129.0,3.0,103.0,3.0,19.0,84.0,192055222.0,45.0,15188151.0,2286371.6904761903,337514.4666666667,2.0,3.0,1.0,1.0,2.0,3.0,0.3333333333333333,other,0.7099544270833333,0.9858801392363796,0.3446585648148148,26.356589147286822
SYNID0200590514,ON,TORONTO,other,0.0,5.58,5.81,17.0,0.0,1.0,5.0,11.0,6.0,1254059.0,11.0,604140.0,209009.8333333333,54921.81818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,5.624918258101852,4.613653627446536,3.5144560185185183,11.76470588235294
SYNID0200590620,BC,other,other,0.0,4.41,4.6,34.0,2.0,27.0,0.0,5.0,23.0,14934285.0,11.0,4645942.0,649316.7391304348,422358.3636363637,1.0,2.0,1.0,0.0,2.0,2.0,0.5,other,2.77924978956229,2.559350307471885,2.0,17.647058823529413
SYNID0200590659,ON,other,7215,35043.0,7.87,9.43,1.0,0.0,0.0,1.0,0.0,1.0,1463201.0,0.0,0.0,1463201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200590688,NL,other,other,0.0,1.92,49.04,135.0,2.0,128.0,3.0,2.0,81.0,67478450.0,54.0,15503684.0,833067.2839506173,287105.25925925927,2.0,2.0,1.0,0.0,2.0,2.0,0.5,0,0.671916718490879,1.070608330592041,0.0,19.25925925925926
SYNID0200590894,ON,OTTAWA,other,-1.0,4.0,4.0,125.0,3.0,1.0,57.0,64.0,73.0,12398387.0,52.0,5201201.0,169840.91780821918,100023.09615384616,3.0,3.0,1.0,1.0,2.0,3.0,0.3333333333333333,other,0.7396939404121864,0.8270926379226723,0.4745717592592592,24.8
SYNID0200590931,ON,SCARBOROUGH,8653,568432.0,14.29,14.94,12.0,0.0,2.0,10.0,0.0,9.0,639037.0,3.0,124573.0,71004.11111111111,41524.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,7.958261784511785,5.259317780854661,7.521296296296296,16.666666666666664
SYNID0200590966,ON,BRAMPTON,other,95580.0,32.57,31.43,13.0,0.0,0.0,10.0,3.0,6.0,829809.0,7.0,908611.0,138301.5,129801.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,5.949118441358024,4.590160063013286,4.974357638888889,15.384615384615383
SYNID0200590998,other,other,7292,28905.0,7.87,13.75,3.0,3.0,0.0,0.0,0.0,3.0,138861.0,0.0,0.0,46287.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,0.6666666666666666,0,17.59368634259259,18.1916395871324,17.59368634259259,33.33333333333333
SYNID0200591017,ON,other,7292,1.0,2.71,2.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3303358.0,0.0,3303358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200591071,other,other,other,-1.0,20.18,20.27,32.0,0.0,18.0,14.0,0.0,14.0,2223354.0,18.0,5417394.0,158811.0,300966.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.90206951911589,3.2342310416554305,1.888460648148148,25.0
SYNID0200591220,ON,other,7215,0.0,15.35,15.93,18.0,0.0,10.0,8.0,0.0,9.0,2007655.0,9.0,2774437.0,223072.77777777775,308270.7777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,5.324767156862745,5.665988209475944,3.713055555555556,22.22222222222222
SYNID0200591329,MB,WINNIPEG,7771,1271020.0,8.16,8.45,9.0,0.0,4.0,5.0,0.0,4.0,594979.0,5.0,759649.0,148744.75,151929.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,8.0,6.824317960157314,9.0,22.22222222222222
SYNID0200591513,NB,other,7215,2225015.0,5.48,5.66,111.0,0.0,107.0,4.0,0.0,55.0,38471952.0,56.0,20919211.0,699490.0363636364,373557.3392857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.8272727272727273,1.227915264536572,0.0,19.81981981981982
SYNID0200591527,other,other,4561,853938.0,7.06,7.12,16.0,2.0,11.0,2.0,0.0,10.0,1329458.35,6.0,642819.0,132945.83500000002,107136.5,3.0,3.0,1.0,0.0,2.0,2.0,0.5,other,5.466666666666667,4.8298282211900485,4.0,25.0
SYNID0200591686,other,other,other,7630.0,1.0,4.75,13.0,0.0,13.0,0.0,0.0,7.0,11710134.0,6.0,737239.0,1672876.2857142857,122873.16666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,6.666666666666667,5.0512524699475785,6.0,15.384615384615383
SYNID0200591903,MB,WINNIPEG,other,1296523.0,7.41,8.85,105.0,0.0,2.0,102.0,1.0,33.0,29234699.0,72.0,17415674.0,885899.9696969697,241884.36111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.8794348735754985,1.176700183244646,0.293130787037037,25.71428571428571
SYNID0200591963,BC,SURREY,7771,0.0,1.01,1.89,467.0,13.0,0.0,454.0,0.0,237.0,65325670.0,230.0,64450404.0,275635.73839662445,280219.14782608696,4.0,3.0,1.0,2.0,11.0,10.0,0.2307692307692307,5541,0.1962752592989985,0.4453859816791554,0.0497800925925925,24.62526766595289
SYNID0200592003,other,other,other,0.0,1.71,3.64,6.0,4.0,0.0,0.0,2.0,6.0,109154.0,0.0,0.0,18192.33333333333,0.0,2.0,3.0,0.0,0.0,4.0,4.0,0.25,other,11.175918981481482,11.352270847209557,9.760636574074072,33.33333333333333
SYNID0200592201,ON,other,other,0.0,3.88,27.49,21.0,0.0,3.0,18.0,0.0,9.0,1125051.0,12.0,2646775.0,125005.66666666669,220564.5833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3.9201747685185184,3.566633784148682,2.320023148148148,19.047619047619047
SYNID0200592205,ON,other,7771,3613.0,7.87,9.19,109.0,11.0,9.0,18.0,70.0,54.0,5124693.0,55.0,2701798.0,94901.72222222222,49123.6,7.0,7.0,1.0,3.0,8.0,9.0,0.1818181818181818,5310,0.8428431498628257,0.9553421309483866,0.476417824074074,20.18348623853211
SYNID0200592271,BC,other,other,24737.0,7.87,12.91,89.0,65.0,7.0,9.0,3.0,70.0,3992320.0,19.0,3450554.0,57033.142857142855,181608.1052631579,24.0,8.0,1.0,9.0,56.0,30.0,0.1384615384615384,5541,1.017841040614478,0.9735276182496664,0.8153009259259258,22.47191011235955
SYNID0200592448,ON,other,other,380607.0,9.65,9.67,3.0,0.0,3.0,0.0,0.0,3.0,481182.0,0.0,0.0,160394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,22.0,31.11269837220809,22.0,66.66666666666666
SYNID0200592615,ON,OTTAWA,7761,0.0,6.12,6.26,13.0,13.0,0.0,0.0,0.0,13.0,192424.0,0.0,0.0,14801.846153846154,0.0,5.0,4.0,1.0,5.0,8.0,10.0,0.2307692307692307,5814,6.8396711033950615,6.791612345478735,5.029525462962963,15.384615384615383
SYNID0200592689,BC,SURREY,4013,0.0,8.47,8.6,28.0,22.0,0.0,3.0,0.0,22.0,616413.0,6.0,1465869.0,28018.772727272728,244311.5,11.0,5.0,1.0,3.0,19.0,12.0,0.2272727272727272,0,3.0408410493827165,2.3780035827094657,2.8311574074074075,21.428571428571427
SYNID0200592777,ON,TORONTO,7215,-1.0,6.62,8.21,19.0,0.0,0.0,19.0,0.0,9.0,1149979.0,10.0,21639046.0,127775.44444444444,2163904.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,4.545342721193416,3.597788909286296,4.914594907407407,21.052631578947366
SYNID0200592858,AB,CALGARY,7771,1.0,4.59,5.03,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,604127.0,0.0,302063.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,55.314050925925926,2.369871980844547,55.314050925925926,50.0
SYNID0200593154,ON,other,other,1478512.0,11.34,11.7,21.0,0.0,3.0,11.0,4.0,12.0,28895588.0,9.0,9120939.0,2407965.6666666665,1013437.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3.6109103009259256,2.9688458780773046,3.4032291666666667,19.047619047619047
SYNID0200593427,other,other,7215,0.0,27.12,29.14,111.0,0.0,106.0,5.0,0.0,67.0,37762801.0,44.0,13844550.0,563623.895522388,314648.86363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.8272727272727273,1.149020633559758,1.1574074074074072e-05,24.324324324324326
SYNID0200593669,other,other,other,0.0,28.23,28.95,30.0,0.0,2.0,28.0,0.0,11.0,1887373.0,19.0,3672369.0,171579.36363636365,193282.57894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3.0996950830140486,2.967787532621807,2.0280324074074074,23.33333333333333
SYNID0200593692,ON,other,9211,-1.0,14.01,15.37,53.0,0.0,1.0,52.0,0.0,15.0,1560397.0,38.0,10306573.0,104026.46666666666,271225.6052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.7402374910968663,1.8411689998035643,0.9851967592592592,24.52830188679245
SYNID0200593915,other,other,other,0.0,1.03,1.41,128.0,110.0,0.0,0.0,12.0,116.0,24786737.97,12.0,5234637.0,213678.77560344827,436219.75,31.0,8.0,1.0,11.0,99.0,32.0,0.109090909090909,5542,0.7061959572761739,0.7029560168109533,0.499074074074074,20.3125
SYNID0200593995,NS,other,other,-1.0,24.15,23.51,3.0,3.0,0.0,0.0,0.0,3.0,33779.0,0.0,0.0,11259.666666666666,0.0,1.0,2.0,1.0,2.0,1.0,3.0,0.3333333333333333,4816,2.3601157407407407,2.105459545620528,2.3601157407407407,33.33333333333333
SYNID0200594329,ON,other,7292,-1.0,21.53,26.29,4.0,0.0,4.0,0.0,0.0,2.0,191746.0,2.0,56228.0,95873.0,28114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3.0,2.6457513110645907,4.0,50.0
SYNID0200594442,BC,SURREY,other,181867.0,4.35,7.64,14.0,6.0,0.0,4.0,1.0,9.0,195036.0,5.0,525213.0,21670.666666666668,105042.6,6.0,6.0,1.0,0.0,6.0,5.0,0.3333333333333333,other,5.93809829059829,6.224673756368406,4.034375,28.57142857142857
SYNID0200594465,ON,OTTAWA,other,0.0,33.33,36.91,14.0,0.0,2.0,3.0,9.0,11.0,6359855.0,3.0,97688.0,578168.6363636364,32562.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,5.823456196581196,4.517599554520731,4.732256944444444,21.428571428571427
SYNID0200594668,BC,SURREY,other,1321268.0,6.06,6.29,27.0,6.0,5.0,15.0,1.0,16.0,925187.0,11.0,1013276.0,57824.1875,92116.0,4.0,3.0,1.0,3.0,3.0,4.0,0.3333333333333333,5310,3.2959993767806264,3.164800933404312,2.552962962962963,22.22222222222222
SYNID0200595046,ON,other,7761,-1.0,23.08,23.16,1.0,0.0,0.0,1.0,0.0,1.0,5979.0,0.0,0.0,5979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200595110,ON,BRAMPTON,4561,67155.0,22.29,22.54,28.0,5.0,1.0,22.0,0.0,17.0,683678.0,11.0,1368071.0,40216.35294117647,124370.09090909093,4.0,2.0,1.0,2.0,3.0,5.0,0.2,0,2.96289609053498,2.913761293553203,1.9592013888888888,21.428571428571427
SYNID0200595145,ON,other,7771,261782.0,1.16,4.27,235.0,1.0,169.0,34.0,24.0,124.0,132935038.36,111.0,56487163.18,1072056.760967742,508893.361981982,5.0,3.0,1.0,0.0,1.0,1.0,1.0,other,0.3926258804210193,0.6391291116721711,0.0653645833333333,24.25531914893617
SYNID0200595180,ON,other,other,464863.0,2.49,3.57,89.0,30.0,0.0,46.0,13.0,58.0,5952039.0,31.0,30715815.0,102621.36206896552,990832.741935484,15.0,5.0,1.0,6.0,24.0,14.0,0.2,5812,1.0407062815656565,1.0417634119478412,0.7503472222222223,24.719101123595504
SYNID0200595408,other,other,other,760133.0,8.19,8.5,40.0,6.0,3.0,3.0,27.0,18.0,5417828.16,22.0,1851255.0,300990.45333333337,84147.95454545454,6.0,3.0,1.0,0.0,6.0,3.0,0.3333333333333333,0,2.327459639126306,1.7921975188529466,1.8366203703703703,17.5
SYNID0200595791,ON,TORONTO,other,548831.0,14.86,17.22,76.0,0.0,62.0,12.0,1.0,42.0,11398117.0,34.0,7897749.0,271383.7380952381,232286.73529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.2,1.4307244682795872,0.8835532407407407,27.631578947368425
SYNID0200595822,other,other,other,-1.0,25.91,40.63,18.0,0.0,11.0,4.0,3.0,7.0,12562240.0,11.0,1362181.0,1794605.7142857143,123834.63636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,4.345602532679739,4.616281732749194,3.0,27.77777777777778
SYNID0200595884,other,other,other,0.0,3.62,3.72,24.0,0.0,0.0,24.0,0.0,16.0,2405631.0,8.0,4557075.0,150351.9375,569634.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3.977309782608696,3.692730714667857,3.129097222222222,25.0
SYNID0200595959,other,other,other,602421.0,25.6,27.92,21.0,0.0,8.0,12.0,1.0,14.0,161926728.0,7.0,798844.0,11566194.857142856,114120.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3.5511631944444444,4.375524028952927,1.922019675925926,19.047619047619047
SYNID0200595968,other,other,other,-1.0,13.2,13.68,48.0,0.0,28.0,12.0,8.0,22.0,8463131.0,26.0,8966473.0,384687.7727272727,344864.3461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.9514071118991327,2.616678540455645,1.0,25.0
SYNID0200596115,ON,other,7292,0.0,7.87,1.77,41.0,0.0,34.0,7.0,0.0,28.0,24163285.0,13.0,2963301.0,862974.4642857143,227946.2307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.075,1.9895727385619684,1.0,24.390243902439025
SYNID0200596349,other,other,other,132336.0,8.63,8.85,17.0,0.0,2.0,14.0,1.0,6.0,1716219.0,11.0,630367.0,286036.5,57306.09090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,5.237436342592592,4.712283907135603,4.224612268518518,23.52941176470588
SYNID0200596443,ON,other,other,0.0,5.5,5.56,24.0,19.0,3.0,0.0,1.0,20.0,199931.0,4.0,540075.0,9996.55,135018.75,8.0,6.0,1.0,2.0,17.0,16.0,0.1052631578947368,other,3.699110305958132,3.163084843518261,2.618020833333333,20.833333333333336
SYNID0200596480,QC,other,other,0.0,31.4,33.89,306.0,211.0,1.0,77.0,17.0,233.0,30933755.0,73.0,25401360.0,132762.89699570814,347963.8356164384,49.0,15.0,1.0,25.0,186.0,42.0,0.1090047393364928,5814,0.3010937310261081,0.3793195678490325,0.1398842592592592,22.22222222222222
SYNID0200596493,other,other,other,0.0,3.06,3.2,199.0,101.0,95.0,1.0,0.0,149.0,70039152.0,50.0,14831758.0,470061.422818792,296635.16,27.0,10.0,1.0,23.0,78.0,31.0,0.1485148514851485,5541,0.4617748667227834,0.571130047028994,0.2803356481481481,22.110552763819097
SYNID0200596504,BC,VANCOUVER,other,242921.0,10.9,13.55,64.0,0.0,2.0,62.0,0.0,49.0,26328531.0,15.0,15105538.0,537316.9591836735,1007035.8666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.4432324735449735,1.5079810235055535,0.8440509259259259,25.0
SYNID0200596683,BC,other,other,231620.0,10.69,9.01,8.0,0.0,0.0,8.0,0.0,8.0,2161349.0,0.0,0.0,270168.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,9.5494708994709,11.000558569120836,3.779212962962963,12.5
SYNID0200596764,BC,other,other,296828.0,3.43,10.01,17.0,5.0,1.0,7.0,0.0,14.0,1984228.28,3.0,945893.15,141730.59142857144,315297.7166666667,4.0,3.0,1.0,2.0,3.0,5.0,0.2,4816,5.461558883101851,6.029879692040779,2.361255787037037,23.52941176470588
SYNID0200596890,other,other,other,-1.0,3.69,4.79,3.0,3.0,0.0,0.0,0.0,3.0,23277.0,0.0,0.0,7759.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.6666666666666666,5812,30.011371527777776,10.689531266568622,30.011371527777776,33.33333333333333
SYNID0200597133,ON,SCARBOROUGH,other,105770.0,5.03,5.16,18.0,5.0,0.0,0.0,7.0,10.0,378815.28,8.0,472401.0,37881.528000000006,59050.125,2.0,2.0,1.0,1.0,4.0,5.0,0.2,5200,4.871480800653595,5.054235210237588,2.771377314814815,27.77777777777778
SYNID0200597212,AB,other,other,84806.0,22.61,22.71,90.0,0.0,12.0,49.0,29.0,29.0,5199779.0,61.0,8706259.0,179302.72413793104,142725.55737704918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.0190618497711197,1.1926152944835688,0.6066319444444445,25.555555555555557
SYNID0200597244,other,other,other,-1.0,3.0,3.01,206.0,0.0,0.0,206.0,0.0,119.0,22698526.0,87.0,17909936.0,190743.91596638656,205861.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.4470855352303523,0.7647751815760376,0.2084606481481481,22.81553398058253
SYNID0200597246,ON,MISSISSAUGA,7721,0.0,24.05,24.06,22.0,0.0,0.0,0.0,22.0,10.0,1353571.0,12.0,506427.0,135357.1,42202.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3.704396494708994,2.972198548971337,2.985787037037037,18.181818181818183
SYNID0200597295,ON,other,7721,81297.0,11.3,11.42,151.0,72.0,46.0,9.0,23.0,105.0,13768510.0,46.0,42434112.0,131128.66666666666,922480.695652174,24.0,10.0,1.0,10.0,62.0,28.0,0.0972222222222222,5411,0.6114641975308642,0.635942854642121,0.4397453703703703,22.516556291390728
SYNID0200597812,BC,other,other,-1.0,7.45,7.92,26.0,7.0,1.0,17.0,1.0,13.0,2191098.0,13.0,803359.0,168546.0,61796.84615384616,6.0,4.0,1.0,0.0,7.0,6.0,0.2857142857142857,5812,3.3306851851851853,3.675094707616104,2.7131944444444445,30.76923076923077
SYNID0200597841,AB,CALGARY,4013,238284.0,7.87,12.07,4.0,0.0,4.0,0.0,0.0,3.0,1481646.0,1.0,2650251.0,493882.0,2650251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,29.666666666666668,10.408329997330664,33.0,25.0
SYNID0200597884,other,other,4013,-1.0,28.91,42.01,12.0,0.0,0.0,12.0,0.0,3.0,1173909.0,9.0,6314470.0,391303.0,701607.7777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,6.181815025252525,7.900359776798758,3.5072685185185186,16.666666666666664
SYNID0200597951,other,other,other,0.0,10.04,10.5,76.0,54.0,8.0,9.0,5.0,66.0,3308901.0,10.0,692119.0,50134.86363636364,69211.9,16.0,10.0,1.0,8.0,46.0,23.0,0.1481481481481481,5411,1.1670575617283951,1.2995830387926586,0.7332986111111112,19.73684210526316
SYNID0200598051,AB,CALGARY,4013,-1.0,8.91,9.95,179.0,4.0,9.0,159.0,2.0,67.0,13243579.74,112.0,42886441.0,197665.36925373133,382914.6517857143,5.0,6.0,1.0,1.0,3.0,4.0,0.25,4816,0.5146375624219724,0.7206811391399371,0.2916145833333333,24.022346368715084
SYNID0200598099,other,other,7292,0.0,1.2,1.66,1.0,1.0,0.0,0.0,0.0,1.0,8656.0,0.0,0.0,8656.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,other,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200598140,other,other,7215,9238025.0,4.47,9.93,417.0,0.0,1.0,405.0,11.0,151.0,87078205.0,266.0,97590335.0,576676.8543046358,366880.95864661655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.2203516459668803,0.5053116460452087,0.0704513888888888,23.501199040767386
SYNID0200598200,other,other,other,330934.0,15.35,15.75,11.0,9.0,1.0,0.0,0.0,10.0,409536.81,1.0,1354471.0,40953.681,1354471.0,3.0,3.0,1.0,3.0,6.0,7.0,0.3333333333333333,other,7.424282407407408,4.955253829382053,6.708969907407408,18.181818181818183
SYNID0200598482,other,other,7215,-1.0,4.48,10.14,11.0,0.0,0.0,11.0,0.0,8.0,1886183.0,3.0,2200998.0,235772.875,733666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,4.381133101851852,5.35285117747743,1.6627256944444446,18.181818181818183
SYNID0200598771,other,other,other,0.0,4.04,4.17,163.0,145.0,0.0,3.0,2.0,145.0,3268826.63,18.0,7689194.25,22543.63193103448,427177.4583333333,37.0,12.0,1.0,28.0,117.0,40.0,0.1310344827586207,0,0.5634500743026978,0.7215010032995318,0.3222280092592592,23.92638036809816
SYNID0200598779,BC,SURREY,8651,327490.0,4.45,4.55,39.0,39.0,0.0,0.0,0.0,38.0,728495.0,1.0,221123.0,19170.92105263158,221123.0,13.0,7.0,1.0,4.0,35.0,20.0,0.1282051282051282,5814,2.34224537037037,2.738221399387092,1.3338078703703702,17.94871794871795
SYNID0200598892,ON,NORTH YORK,other,91012.0,24.13,24.18,125.0,99.0,13.0,6.0,6.0,111.0,8268835.9,14.0,3671965.0,74494.01711711712,262283.21428571426,29.0,11.0,1.0,19.0,80.0,37.0,0.1111111111111111,5411,0.7309910767622462,0.7932537381015857,0.4833333333333333,21.6
SYNID0200599099,AB,CALGARY,other,0.0,6.13,6.49,12.0,0.0,8.0,4.0,0.0,7.0,2305855.0,5.0,506893.0,329407.8571428572,101378.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,8.0,4.2806963357880266,6.596099537037037,16.666666666666664
SYNID0200599186,other,other,other,60444.0,6.59,5.47,73.0,7.0,0.0,61.0,5.0,27.0,4495404.0,46.0,13364846.0,166496.44444444444,290540.1304347826,3.0,4.0,1.0,1.0,6.0,7.0,0.1428571428571428,4816,1.2723498585390949,1.6359321283385015,0.5088020833333333,23.28767123287671
SYNID0200599266,ON,other,other,50570.0,5.0,10.01,1363.0,169.0,7.0,1175.0,12.0,1001.0,315821184.0,362.0,187664047.0,315505.6783216783,518408.96961325966,36.0,9.0,1.0,32.0,137.0,39.0,0.1005917159763313,0,0.0672922020313264,0.1586593810569009,0.0104456018518518,27.2927366104182
SYNID0200599512,AB,CALGARY,other,323624.0,32.02,31.7,55.0,0.0,2.0,53.0,0.0,34.0,4731527.0,21.0,1987210.0,139162.5588235294,94629.04761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.6866177983539097,2.2199198147219223,0.6693171296296296,18.181818181818183
SYNID0200599525,ON,TORONTO,other,376379.0,29.96,39.78,2.0,1.0,1.0,0.0,0.0,1.0,13768.0,1.0,49110.0,13768.0,49110.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5541,40.31234953703704,2.369871980844547,40.31234953703704,50.0
SYNID0200599866,other,other,other,225501.0,21.22,21.27,180.0,0.0,180.0,0.0,0.0,112.0,47689725.0,68.0,51257335.0,425801.1160714286,753784.3382352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.5083798882681564,0.9202388251555044,0.0,25.555555555555557
SYNID0200600003,ON,TORONTO,other,0.0,1.44,1.6,44.0,16.0,0.0,8.0,20.0,32.0,2946057.0,12.0,741925.0,92064.28125,61827.083333333336,5.0,5.0,1.0,1.0,15.0,14.0,0.1875,5411,2.079434216192937,1.9806369715215533,1.4178125,25.0
SYNID0200600012,AB,CALGARY,other,263988.0,7.87,24.61,829.0,20.0,13.0,795.0,0.0,626.0,385484903.0,203.0,352748903.0,615790.5798722045,1737679.3251231527,7.0,5.0,1.0,4.0,16.0,16.0,0.1,5541,0.1110005703166935,0.2821124035871076,0.0135300925925925,28.347406513872137
SYNID0200600250,other,other,7292,0.0,6.13,10.51,34.0,0.0,1.0,33.0,0.0,18.0,1881227.0,16.0,5312570.0,104512.61111111112,332035.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.557134189113356,2.984621625507871,1.4793055555555557,23.52941176470588
SYNID0200600262,other,other,other,120707.0,9.18,19.28,20.0,0.0,13.0,1.0,6.0,11.0,3503470.0,9.0,19768849.0,318497.2727272727,2196538.777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,4.446306042884991,4.383596038810044,2.409305555555556,25.0
SYNID0200600447,other,other,other,0.0,8.09,9.34,1.0,1.0,0.0,0.0,0.0,1.0,23297.0,0.0,0.0,23297.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200600449,ON,other,other,-1.0,28.02,27.93,43.0,18.0,5.0,7.0,13.0,34.0,5897835.0,9.0,682005.0,173465.73529411765,75778.33333333333,11.0,7.0,1.0,2.0,16.0,14.0,0.1111111111111111,5200,2.1641090718694884,2.094503778588392,1.6984375,27.906976744186046
