customer_id,cluster
SYNID0106180590,individual_2
SYNID0106180907,individual_2
SYNID0106181609,individual_2
SYNID0106181671,individual_3
SYNID0106181976,individual_3
SYNID0106182010,individual_5
SYNID0106182089,individual_2
SYNID0106182120,individual_5
SYNID0106182243,individual_5
SYNID0106182599,individual_3
SYNID0106182762,individual_2
SYNID0106182781,individual_3
SYNID0106182893,individual_2
SYNID0106182945,individual_1
SYNID0106182962,individual_1
SYNID0106183046,individual_1
SYNID0106183573,individual_6
SYNID0106183576,individual_3
SYNID0106183861,individual_2
SYNID0106184751,individual_5
SYNID0106185199,individual_2
SYNID0106185278,individual_5
SYNID0106185620,individual_3
SYNID0106185904,individual_5
SYNID0106186102,individual_3
SYNID0106186103,individual_5
SYNID0106186268,individual_2
SYNID0106186950,individual_3
SYNID0106186996,individual_2
SYNID0106187116,individual_4
SYNID0106187168,individual_4
SYNID0106187256,individual_5
SYNID0106187344,individual_2
SYNID0106187614,individual_3
SYNID0106187696,individual_2
SYNID0106187812,individual_4
SYNID0106187885,individual_2
SYNID0106188116,individual_2
SYNID0106188409,individual_2
SYNID0106188747,individual_3
SYNID0106188765,individual_2
SYNID0106189096,individual_3
SYNID0106189153,individual_4
SYNID0106189373,individual_5
SYNID0106189414,individual_5
SYNID0106189446,individual_5
SYNID0106189511,individual_5
SYNID0106189892,individual_4
SYNID0106189992,individual_5
SYNID0106190017,individual_1
SYNID0106190143,individual_2
SYNID0106190689,individual_3
SYNID0106190772,individual_5
SYNID0106190814,individual_2
SYNID0106191058,individual_2
SYNID0106191135,individual_3
SYNID0106191494,individual_3
SYNID0106191510,individual_2
SYNID0106191553,individual_3
SYNID0106191636,individual_3
SYNID0106191866,individual_3
SYNID0106192128,individual_1
SYNID0106192281,individual_5
SYNID0106192324,individual_3
SYNID0106192372,individual_2
SYNID0106192384,individual_3
SYNID0106192583,individual_5
SYNID0106193154,individual_2
SYNID0106193591,individual_3
SYNID0106193628,individual_3
SYNID0106193796,individual_3
SYNID0106194127,individual_4
SYNID0106194463,individual_2
SYNID0106194479,individual_5
SYNID0106194512,individual_5
SYNID0106194615,individual_5
SYNID0106194763,individual_5
SYNID0106195058,individual_1
SYNID0106195170,individual_2
SYNID0106195271,individual_3
SYNID0106195310,individual_2
SYNID0106195700,individual_2
SYNID0106195806,individual_5
SYNID0106195973,individual_2
SYNID0106196013,individual_5
SYNID0106196154,individual_6
SYNID0106196162,individual_2
SYNID0106196202,individual_2
SYNID0106196358,individual_1
SYNID0106196500,individual_2
SYNID0106196632,individual_3
SYNID0106197017,individual_6
SYNID0106197406,individual_5
SYNID0106197463,individual_3
SYNID0106197982,individual_5
SYNID0106198136,individual_2
SYNID0106198188,individual_3
SYNID0106198344,individual_5
SYNID0106198353,individual_3
SYNID0106198461,individual_5
SYNID0106198514,individual_5
SYNID0106198585,individual_5
SYNID0106198615,individual_3
SYNID0106198681,individual_3
SYNID0106198696,individual_5
SYNID0106198799,individual_5
SYNID0106198901,individual_2
SYNID0106198914,individual_2
SYNID0106199022,individual_5
SYNID0106199355,individual_2
SYNID0106199410,individual_3
SYNID0106199680,individual_5
SYNID0106199945,individual_2
SYNID0106200173,individual_2
SYNID0106200276,individual_5
SYNID0106200343,individual_5
SYNID0106200771,individual_6
SYNID0106200830,individual_3
SYNID0106200905,individual_2
SYNID0106201317,individual_2
SYNID0106201342,individual_2
SYNID0106201437,individual_6
SYNID0106201518,individual_2
SYNID0106201533,individual_5
SYNID0106201744,individual_3
SYNID0106201758,individual_3
SYNID0106201824,individual_2
SYNID0106201960,individual_5
SYNID0106202201,individual_3
SYNID0106202414,individual_3
SYNID0106202670,individual_5
SYNID0106203017,individual_2
SYNID0106203052,individual_4
SYNID0106203145,individual_5
SYNID0106203378,individual_5
SYNID0106203440,individual_5
SYNID0106203623,individual_5
SYNID0106204104,individual_3
SYNID0106205107,individual_5
SYNID0106205389,individual_5
SYNID0106205477,individual_3
SYNID0106205515,individual_2
SYNID0106205750,individual_5
SYNID0106205958,individual_3
SYNID0106206044,individual_2
SYNID0106206083,individual_5
SYNID0106206104,individual_3
SYNID0106206128,individual_3
SYNID0106206310,individual_5
SYNID0106206614,individual_2
SYNID0106206761,individual_3
SYNID0106206892,individual_3
SYNID0106207142,individual_3
SYNID0106207163,individual_2
SYNID0106207481,individual_2
SYNID0106207602,individual_5
SYNID0106207803,individual_2
SYNID0106208149,individual_2
SYNID0106208270,individual_5
SYNID0106208358,individual_2
SYNID0106208492,individual_3
SYNID0106208658,individual_3
SYNID0106208800,individual_3
SYNID0106209047,individual_1
SYNID0106209734,individual_4
SYNID0106209929,individual_4
SYNID0106210106,individual_1
SYNID0106210159,individual_2
SYNID0106210359,individual_5
SYNID0106210399,individual_3
SYNID0106210483,individual_3
SYNID0106210593,individual_5
SYNID0106210656,individual_5
SYNID0106210765,individual_5
SYNID0106210944,individual_2
SYNID0106211154,individual_2
SYNID0106211425,individual_6
SYNID0106211713,individual_5
SYNID0106211807,individual_2
SYNID0106211874,individual_2
SYNID0106211992,individual_3
SYNID0106212135,individual_3
SYNID0106212168,individual_5
SYNID0106212509,individual_5
SYNID0106212746,individual_3
SYNID0106212767,individual_4
SYNID0106213210,individual_3
SYNID0106213691,individual_3
SYNID0106214214,individual_3
SYNID0106214250,individual_5
SYNID0106214416,individual_2
SYNID0106214468,individual_2
SYNID0106214619,individual_2
SYNID0106214725,individual_3
SYNID0106215155,individual_5
SYNID0106215629,individual_5
SYNID0106215752,individual_3
SYNID0106215798,individual_5
SYNID0106215892,individual_3
SYNID0106215916,individual_5
SYNID0106215918,individual_3
SYNID0106216054,individual_3
SYNID0106216182,individual_3
SYNID0106216249,individual_4
SYNID0106216260,individual_1
SYNID0106216291,individual_4
SYNID0106216494,individual_3
SYNID0106216625,individual_2
SYNID0106216782,individual_5
SYNID0106216835,individual_3
SYNID0106216867,individual_3
SYNID0106216993,individual_2
SYNID0106217288,individual_5
SYNID0106217664,individual_6
SYNID0106218320,individual_2
SYNID0106218445,individual_2
SYNID0106218714,individual_2
SYNID0106218845,individual_3
SYNID0106218885,individual_1
SYNID0106218913,individual_2
SYNID0106219080,individual_2
SYNID0106219126,individual_5
SYNID0106219886,individual_3
SYNID0106220043,individual_4
SYNID0106220288,individual_3
SYNID0106220934,individual_2
SYNID0106220949,individual_2
SYNID0106221662,individual_5
SYNID0106221770,individual_3
SYNID0106222114,individual_5
SYNID0106222154,individual_3
SYNID0106222209,individual_6
SYNID0106222218,individual_3
SYNID0106222290,individual_2
SYNID0106222309,individual_5
SYNID0106222623,individual_5
SYNID0106222851,individual_4
SYNID0106222900,individual_3
SYNID0106222989,individual_3
SYNID0106223013,individual_3
SYNID0106223245,individual_4
SYNID0106223258,individual_2
SYNID0106223330,individual_2
SYNID0106223909,individual_2
SYNID0106224274,individual_2
SYNID0106224667,individual_2
SYNID0106224819,individual_3
SYNID0106224890,individual_2
SYNID0106225215,individual_3
SYNID0106225810,individual_2
SYNID0106225913,individual_5
SYNID0106226130,individual_3
SYNID0106226219,individual_2
SYNID0106226363,individual_5
SYNID0106226379,individual_1
SYNID0106226423,individual_3
SYNID0106226758,individual_2
SYNID0106226805,individual_3
SYNID0106226833,individual_5
SYNID0106226851,individual_3
SYNID0106227026,individual_3
SYNID0106227717,individual_3
SYNID0106227725,individual_1
SYNID0106227813,individual_1
SYNID0106227864,individual_1
SYNID0106227878,individual_3
SYNID0106228084,individual_2
SYNID0106228274,individual_4
SYNID0106228334,individual_5
SYNID0106228407,individual_2
SYNID0106228526,individual_2
SYNID0106228576,individual_5
SYNID0106228696,individual_5
SYNID0106228773,individual_3
SYNID0106228824,individual_2
SYNID0106228859,individual_3
SYNID0106229332,individual_5
SYNID0106229573,individual_3
SYNID0106229903,individual_2
SYNID0106230055,individual_3
SYNID0106230097,individual_5
SYNID0106230182,individual_5
SYNID0106230530,individual_4
SYNID0106230542,individual_3
SYNID0106230763,individual_2
SYNID0106231068,individual_5
SYNID0106231090,individual_3
SYNID0106231308,individual_3
SYNID0106231325,individual_2
SYNID0106231375,individual_5
SYNID0106231716,individual_2
SYNID0106231825,individual_5
SYNID0106231949,individual_3
SYNID0106232082,individual_5
SYNID0106232118,individual_3
SYNID0106232227,individual_1
SYNID0106232264,individual_3
SYNID0106232474,individual_5
SYNID0106233192,individual_2
SYNID0106233278,individual_2
SYNID0106233783,individual_5
SYNID0106233912,individual_5
SYNID0106233959,individual_5
SYNID0106233994,individual_2
SYNID0106234072,individual_5
SYNID0106234105,individual_3
SYNID0106234290,individual_5
SYNID0106234574,individual_3
SYNID0106234604,individual_5
SYNID0106234668,individual_5
SYNID0106234783,individual_2
SYNID0106234845,individual_4
SYNID0106235146,individual_3
SYNID0106235216,individual_5
SYNID0106235252,individual_5
SYNID0106235316,individual_2
SYNID0106235398,individual_2
SYNID0106235500,individual_3
SYNID0106235596,individual_2
SYNID0106235671,individual_3
SYNID0106235802,individual_2
SYNID0106236237,individual_3
SYNID0106236266,individual_3
SYNID0106236327,individual_3
SYNID0106236345,individual_3
SYNID0106236668,individual_2
SYNID0106236937,individual_5
SYNID0106237323,individual_5
SYNID0106237376,individual_2
SYNID0106237517,individual_2
SYNID0106238007,individual_5
SYNID0106238049,individual_5
SYNID0106238317,individual_3
SYNID0106238422,individual_3
SYNID0106238457,individual_4
SYNID0106238515,individual_2
SYNID0106238901,individual_5
SYNID0106238965,individual_2
SYNID0106239116,individual_2
SYNID0106239216,individual_3
SYNID0106239225,individual_3
SYNID0106239232,individual_3
SYNID0106239603,individual_5
SYNID0106239703,individual_2
SYNID0106239717,individual_3
SYNID0106239824,individual_2
SYNID0106239989,individual_3
SYNID0106240016,individual_5
SYNID0106240762,individual_2
SYNID0106241072,individual_3
SYNID0106241171,individual_3
SYNID0106241673,individual_3
SYNID0106241802,individual_5
SYNID0106242201,individual_3
SYNID0106242275,individual_2
SYNID0106242361,individual_2
SYNID0106242691,individual_3
SYNID0106242782,individual_3
SYNID0106243267,individual_2
SYNID0106243414,individual_5
SYNID0106243703,individual_2
SYNID0106244218,individual_2
SYNID0106244380,individual_3
SYNID0106244470,individual_5
SYNID0106244542,individual_5
SYNID0106244860,individual_5
SYNID0106244927,individual_5
SYNID0106245286,individual_4
SYNID0106245336,individual_5
SYNID0106245481,individual_2
SYNID0106245976,individual_5
SYNID0106246091,individual_2
SYNID0106246257,individual_2
SYNID0106246456,individual_3
SYNID0106246503,individual_5
SYNID0106246992,individual_2
SYNID0106247149,individual_3
SYNID0106247241,individual_4
SYNID0106247308,individual_5
SYNID0106247491,individual_2
SYNID0106247521,individual_2
SYNID0106247562,individual_5
SYNID0106247792,individual_3
SYNID0106247820,individual_1
SYNID0106247990,individual_4
SYNID0106248189,individual_2
SYNID0106248800,individual_2
SYNID0106249064,individual_3
SYNID0106249261,individual_4
SYNID0106249479,individual_5
SYNID0106249610,individual_2
SYNID0106249691,individual_3
SYNID0106250059,individual_3
SYNID0106250073,individual_5
SYNID0106250297,individual_2
SYNID0106250612,individual_3
SYNID0106250697,individual_2
SYNID0106250906,individual_3
SYNID0106251185,individual_5
SYNID0106251262,individual_3
SYNID0106251445,individual_5
SYNID0106251479,individual_3
SYNID0106251535,individual_5
SYNID0106251705,individual_2
SYNID0106251725,individual_2
SYNID0106252107,individual_2
SYNID0106252110,individual_2
SYNID0106252285,individual_3
SYNID0106252342,individual_5
SYNID0106252875,individual_3
SYNID0106253311,individual_5
SYNID0106253451,individual_3
SYNID0106253751,individual_5
SYNID0106253775,individual_3
SYNID0106253884,individual_3
SYNID0106254110,individual_2
SYNID0106254629,individual_5
SYNID0106255137,individual_2
SYNID0106255393,individual_2
SYNID0106256028,individual_1
SYNID0106256092,individual_3
SYNID0106256460,individual_2
SYNID0106256724,individual_3
SYNID0106256914,individual_3
SYNID0106257078,individual_5
SYNID0106257360,individual_5
SYNID0106257896,individual_2
SYNID0106259130,individual_4
SYNID0106259211,individual_5
SYNID0106259264,individual_2
SYNID0106259313,individual_2
SYNID0106259516,individual_2
SYNID0106259539,individual_5
SYNID0106259675,individual_2
SYNID0106259711,individual_3
SYNID0106259793,individual_4
SYNID0106259883,individual_4
SYNID0106260060,individual_3
SYNID0106260910,individual_2
SYNID0106261058,individual_5
SYNID0106261069,individual_5
SYNID0106261245,individual_5
SYNID0106261361,individual_5
SYNID0106261482,individual_3
SYNID0106261620,individual_5
SYNID0106261801,individual_2
SYNID0106262229,individual_5
SYNID0106262283,individual_5
SYNID0106262669,individual_3
SYNID0106262765,individual_3
SYNID0106262993,individual_2
SYNID0106263047,individual_2
SYNID0106263590,individual_2
SYNID0106263811,individual_2
SYNID0106264133,individual_3
SYNID0106264192,individual_3
SYNID0106264267,individual_3
SYNID0106264375,individual_3
SYNID0106265280,individual_5
SYNID0106265542,individual_3
SYNID0106266004,individual_3
SYNID0106266085,individual_5
SYNID0106266102,individual_5
SYNID0106266907,individual_2
SYNID0106267099,individual_2
SYNID0106267429,individual_5
SYNID0106267713,individual_3
SYNID0106267794,individual_2
SYNID0106267955,individual_5
SYNID0106267975,individual_3
SYNID0106268635,individual_5
SYNID0106268645,individual_2
SYNID0106268680,individual_2
SYNID0106268860,individual_2
SYNID0106268937,individual_5
SYNID0106269185,individual_3
SYNID0106269276,individual_2
SYNID0106269345,individual_5
SYNID0106269593,individual_5
SYNID0106269925,individual_2
SYNID0106269972,individual_3
SYNID0106270032,individual_2
SYNID0106270085,individual_2
SYNID0106270288,individual_5
SYNID0106270305,individual_2
SYNID0106270318,individual_3
SYNID0106270431,individual_5
SYNID0106270917,individual_5
SYNID0106271348,individual_4
SYNID0106271838,individual_3
SYNID0106272460,individual_3
SYNID0106272595,individual_2
SYNID0106272999,individual_2
SYNID0106273226,individual_2
SYNID0106273711,individual_5
SYNID0106273809,individual_6
SYNID0106274105,individual_5
SYNID0106274346,individual_5
SYNID0106274440,individual_3
SYNID0106274602,individual_5
SYNID0106274640,individual_5
SYNID0106274887,individual_2
SYNID0106276050,individual_3
SYNID0106276257,individual_5
SYNID0106276398,individual_4
SYNID0106277074,individual_3
SYNID0106277194,individual_5
SYNID0106277269,individual_3
SYNID0106277358,individual_5
SYNID0106277604,individual_3
SYNID0106278556,individual_2
SYNID0106278727,individual_2
SYNID0106278734,individual_3
SYNID0106279175,individual_2
SYNID0106279260,individual_5
SYNID0106279439,individual_5
SYNID0106279461,individual_4
SYNID0106279570,individual_5
SYNID0106279712,individual_5
SYNID0106279866,individual_1
SYNID0106280011,individual_5
SYNID0106280116,individual_2
SYNID0106280119,individual_1
SYNID0106280396,individual_2
SYNID0106280411,individual_2
SYNID0106280452,individual_3
SYNID0106280478,individual_3
SYNID0106281058,individual_2
SYNID0106281149,individual_5
SYNID0106281273,individual_2
SYNID0106281350,individual_6
SYNID0106281433,individual_3
SYNID0106281645,individual_2
SYNID0106281700,individual_5
SYNID0106281817,individual_5
SYNID0106281962,individual_5
SYNID0106282088,individual_2
SYNID0106282109,individual_3
SYNID0106282290,individual_1
SYNID0106283146,individual_3
SYNID0106283164,individual_5
SYNID0106283524,individual_2
SYNID0106283651,individual_3
SYNID0106283893,individual_4
SYNID0106283986,individual_2
SYNID0106284000,individual_5
SYNID0106284100,individual_3
SYNID0106284104,individual_2
SYNID0106284423,individual_3
SYNID0106284500,individual_3
SYNID0106284621,individual_2
SYNID0106284671,individual_3
SYNID0106284869,individual_3
SYNID0106284940,individual_3
SYNID0106284988,individual_4
SYNID0106285075,individual_5
SYNID0106285123,individual_3
SYNID0106285314,individual_2
SYNID0106285345,individual_5
SYNID0106285590,individual_2
SYNID0106285595,individual_5
SYNID0106285863,individual_3
SYNID0106286319,individual_3
SYNID0106286418,individual_3
SYNID0106286509,individual_5
SYNID0106286522,individual_2
SYNID0106286577,individual_5
SYNID0106286679,individual_3
SYNID0106286830,individual_5
SYNID0106287062,individual_5
SYNID0106287417,individual_4
SYNID0106287536,individual_2
SYNID0106287550,individual_2
SYNID0106287590,individual_2
SYNID0106287620,individual_3
SYNID0106287804,individual_1
SYNID0106288197,individual_5
SYNID0106288425,individual_5
SYNID0106288517,individual_3
SYNID0106288519,individual_2
SYNID0106288550,individual_3
SYNID0106288639,individual_3
SYNID0106288768,individual_6
SYNID0106288808,individual_2
SYNID0106289105,individual_2
SYNID0106289351,individual_1
SYNID0106289928,individual_1
SYNID0106289980,individual_3
SYNID0106290083,individual_5
SYNID0106290222,individual_5
SYNID0106290433,individual_3
SYNID0106290483,individual_5
SYNID0106291232,individual_2
SYNID0106291804,individual_5
SYNID0106292142,individual_6
SYNID0106292529,individual_2
SYNID0106293482,individual_2
SYNID0106293880,individual_5
SYNID0106295018,individual_2
SYNID0106295059,individual_3
SYNID0106295090,individual_5
SYNID0106295096,individual_3
SYNID0106295100,individual_2
SYNID0106295423,individual_2
SYNID0106295546,individual_2
SYNID0106296001,individual_2
SYNID0106296249,individual_5
SYNID0106296310,individual_5
SYNID0106296326,individual_5
SYNID0106296379,individual_2
SYNID0106296520,individual_3
SYNID0106296799,individual_3
SYNID0106296818,individual_3
SYNID0106296883,individual_5
SYNID0106297679,individual_3
SYNID0106297836,individual_5
SYNID0106298035,individual_2
SYNID0106298085,individual_3
SYNID0106298189,individual_5
SYNID0106298550,individual_3
SYNID0106298680,individual_2
SYNID0106298682,individual_2
SYNID0106298822,individual_4
SYNID0106298836,individual_3
SYNID0106298935,individual_3
SYNID0106298970,individual_2
SYNID0106299279,individual_5
SYNID0106299299,individual_3
SYNID0106299977,individual_2
SYNID0106300045,individual_6
SYNID0106301411,individual_2
SYNID0106301517,individual_2
SYNID0106301867,individual_4
SYNID0106302018,individual_5
SYNID0106302074,individual_5
SYNID0106302183,individual_5
SYNID0106302495,individual_2
SYNID0106302513,individual_5
SYNID0106302528,individual_3
SYNID0106302592,individual_1
SYNID0106302772,individual_5
SYNID0106302823,individual_5
SYNID0106302899,individual_4
SYNID0106303111,individual_5
SYNID0106303329,individual_6
SYNID0106303430,individual_4
SYNID0106303486,individual_5
SYNID0106303695,individual_3
SYNID0106304104,individual_2
SYNID0106304321,individual_3
SYNID0106304449,individual_3
SYNID0106304515,individual_5
SYNID0106304523,individual_3
SYNID0106304891,individual_2
SYNID0106305202,individual_6
SYNID0106305846,individual_3
SYNID0106305898,individual_5
SYNID0106306150,individual_3
SYNID0106306239,individual_2
SYNID0106306354,individual_6
SYNID0106306611,individual_5
SYNID0106307469,individual_4
SYNID0106307583,individual_3
SYNID0106307622,individual_5
SYNID0106307783,individual_4
SYNID0106308229,individual_5
SYNID0106308295,individual_5
SYNID0106308415,individual_3
SYNID0106308721,individual_2
SYNID0106308763,individual_1
SYNID0106308800,individual_1
SYNID0106309002,individual_3
SYNID0106309334,individual_2
SYNID0106309457,individual_5
SYNID0106309467,individual_3
SYNID0106309682,individual_5
SYNID0106309684,individual_3
SYNID0106309783,individual_2
SYNID0106310039,individual_5
SYNID0106310486,individual_2
SYNID0106310789,individual_2
SYNID0106311458,individual_3
SYNID0106311543,individual_3
SYNID0106311691,individual_3
SYNID0106311830,individual_2
SYNID0106311925,individual_2
SYNID0106312003,individual_3
SYNID0106312166,individual_3
SYNID0106312303,individual_3
SYNID0106312411,individual_2
SYNID0106312487,individual_1
SYNID0106312666,individual_3
SYNID0106312796,individual_2
SYNID0106312992,individual_2
SYNID0106313002,individual_2
SYNID0106313172,individual_5
SYNID0106313336,individual_2
SYNID0106313774,individual_2
SYNID0106313839,individual_6
SYNID0106313935,individual_3
SYNID0106314001,individual_3
SYNID0106314066,individual_2
SYNID0106314433,individual_2
SYNID0106314502,individual_2
SYNID0106314758,individual_1
SYNID0106314992,individual_2
SYNID0106315082,individual_2
SYNID0106315090,individual_3
SYNID0106315111,individual_3
SYNID0106315172,individual_2
SYNID0106315403,individual_2
SYNID0106315666,individual_2
SYNID0106315848,individual_3
SYNID0106315925,individual_5
SYNID0106315970,individual_2
SYNID0106316142,individual_2
SYNID0106316390,individual_2
SYNID0106316460,individual_3
SYNID0106316775,individual_2
SYNID0106316858,individual_5
SYNID0106316998,individual_3
SYNID0106317050,individual_5
SYNID0106317097,individual_2
SYNID0106317137,individual_3
SYNID0106317184,individual_5
SYNID0106317314,individual_2
SYNID0106318357,individual_1
SYNID0106318461,individual_2
SYNID0106318591,individual_2
SYNID0106318770,individual_2
SYNID0106318963,individual_2
SYNID0106319023,individual_2
SYNID0106319221,individual_6
SYNID0106319412,individual_5
SYNID0106319545,individual_1
SYNID0106319993,individual_4
SYNID0106320037,individual_3
SYNID0106320413,individual_5
SYNID0106320492,individual_5
SYNID0106320696,individual_5
SYNID0106320704,individual_5
SYNID0106320737,individual_5
SYNID0106320783,individual_5
SYNID0106320798,individual_5
SYNID0106320901,individual_4
SYNID0106320992,individual_2
SYNID0106321070,individual_3
SYNID0106321236,individual_3
SYNID0106321634,individual_2
SYNID0106321643,individual_2
SYNID0106321663,individual_4
SYNID0106322129,individual_2
SYNID0106322253,individual_3
SYNID0106322282,individual_3
SYNID0106322472,individual_2
SYNID0106322516,individual_3
SYNID0106322734,individual_5
SYNID0106322773,individual_2
SYNID0106322793,individual_2
SYNID0106322803,individual_5
SYNID0106323361,individual_2
SYNID0106323614,individual_2
SYNID0106323773,individual_5
SYNID0106323799,individual_3
SYNID0106324848,individual_2
SYNID0106325174,individual_2
SYNID0106325952,individual_2
SYNID0106326268,individual_3
SYNID0106326414,individual_5
SYNID0106326454,individual_2
SYNID0106326907,individual_3
SYNID0106326963,individual_3
SYNID0106327068,individual_2
SYNID0106327144,individual_3
SYNID0106327740,individual_2
SYNID0106328139,individual_3
SYNID0106328235,individual_3
SYNID0106328827,individual_5
SYNID0106328953,individual_1
SYNID0106328988,individual_5
SYNID0106329147,individual_5
SYNID0106329295,individual_2
SYNID0106329443,individual_2
SYNID0106329491,individual_2
SYNID0106329598,individual_2
SYNID0106329749,individual_4
SYNID0106329953,individual_3
SYNID0106329975,individual_3
SYNID0106330013,individual_2
SYNID0106330015,individual_4
SYNID0106330203,individual_2
SYNID0106330346,individual_4
SYNID0106330827,individual_3
SYNID0106330925,individual_4
SYNID0106331113,individual_3
SYNID0106331331,individual_2
SYNID0106331496,individual_2
SYNID0106331598,individual_5
SYNID0106331716,individual_5
SYNID0106331718,individual_2
SYNID0106331786,individual_5
SYNID0106332218,individual_5
SYNID0106332534,individual_5
SYNID0106332536,individual_4
SYNID0106332602,individual_2
SYNID0106332727,individual_3
SYNID0106332812,individual_3
SYNID0106333014,individual_3
SYNID0106333318,individual_2
SYNID0106333334,individual_3
SYNID0106333361,individual_2
SYNID0106333444,individual_4
SYNID0106333591,individual_5
SYNID0106333729,individual_5
SYNID0106333823,individual_3
SYNID0106334001,individual_6
SYNID0106334251,individual_5
SYNID0106334303,individual_2
SYNID0106334348,individual_1
SYNID0106334565,individual_3
SYNID0106334810,individual_5
SYNID0106334848,individual_3
SYNID0106334849,individual_5
SYNID0106335155,individual_2
SYNID0106335186,individual_5
SYNID0106335246,individual_3
SYNID0106335364,individual_2
SYNID0106335675,individual_5
SYNID0106335777,individual_5
SYNID0106335978,individual_1
SYNID0106336084,individual_2
SYNID0106336306,individual_3
SYNID0106336880,individual_2
SYNID0106336914,individual_2
SYNID0106337082,individual_3
SYNID0106337305,individual_5
SYNID0106337452,individual_2
SYNID0106337968,individual_4
SYNID0106338088,individual_3
SYNID0106338346,individual_2
SYNID0106338483,individual_6
SYNID0106338755,individual_5
SYNID0106338846,individual_3
SYNID0106338995,individual_2
SYNID0106339882,individual_6
SYNID0106340467,individual_2
SYNID0106340797,individual_2
SYNID0106340872,individual_2
SYNID0106341295,individual_2
SYNID0106341498,individual_2
SYNID0106341657,individual_2
SYNID0106341715,individual_3
SYNID0106342041,individual_5
SYNID0106342705,individual_3
SYNID0106343079,individual_3
SYNID0106343479,individual_3
SYNID0106343959,individual_2
SYNID0106344043,individual_2
SYNID0106344293,individual_3
SYNID0106344327,individual_2
SYNID0106344424,individual_3
SYNID0106345043,individual_2
SYNID0106345048,individual_2
SYNID0106345395,individual_5
SYNID0106345589,individual_5
SYNID0106345595,individual_2
SYNID0106345763,individual_1
SYNID0106345887,individual_3
SYNID0106346027,individual_3
SYNID0106346078,individual_5
SYNID0106346361,individual_2
SYNID0106346521,individual_3
SYNID0106346828,individual_4
SYNID0106346926,individual_4
SYNID0106347080,individual_5
SYNID0106347197,individual_1
SYNID0106347294,individual_4
SYNID0106347446,individual_2
SYNID0106347635,individual_2
SYNID0106347917,individual_2
SYNID0106347994,individual_5
SYNID0106348049,individual_5
SYNID0106348281,individual_3
SYNID0106348949,individual_2
SYNID0106349113,individual_2
SYNID0106349123,individual_2
SYNID0106349277,individual_5
SYNID0106349921,individual_1
SYNID0106350055,individual_2
SYNID0106350059,individual_2
SYNID0106350175,individual_5
SYNID0106350653,individual_5
SYNID0106351185,individual_5
SYNID0106351739,individual_2
SYNID0106351885,individual_3
SYNID0106351902,individual_5
SYNID0106352211,individual_2
SYNID0106352763,individual_3
SYNID0106353102,individual_2
SYNID0106353315,individual_3
SYNID0106353407,individual_2
SYNID0106353468,individual_2
SYNID0106354362,individual_1
SYNID0106354622,individual_2
SYNID0106354940,individual_1
SYNID0106355359,individual_2
SYNID0106355507,individual_2
SYNID0106355513,individual_3
SYNID0106355739,individual_3
SYNID0106356138,individual_2
SYNID0106356571,individual_4
SYNID0106356575,individual_5
SYNID0106357169,individual_3
SYNID0106357306,individual_3
SYNID0106357364,individual_3
SYNID0106357411,individual_2
SYNID0106357823,individual_3
SYNID0106357865,individual_2
SYNID0106358081,individual_3
SYNID0106358347,individual_2
SYNID0106358382,individual_1
SYNID0106358424,individual_6
SYNID0106358565,individual_3
SYNID0106358599,individual_5
SYNID0106358601,individual_5
SYNID0106358725,individual_2
SYNID0106358916,individual_3
SYNID0106358998,individual_3
SYNID0106359126,individual_2
SYNID0106359270,individual_1
SYNID0106359679,individual_5
SYNID0106359952,individual_4
SYNID0106360184,individual_2
SYNID0106360221,individual_3
SYNID0106360861,individual_5
SYNID0106360907,individual_2
SYNID0106360956,individual_5
SYNID0106361182,individual_5
SYNID0106361494,individual_5
SYNID0106361579,individual_3
SYNID0106362119,individual_2
SYNID0106362251,individual_6
SYNID0106362295,individual_3
SYNID0106362558,individual_2
SYNID0106362739,individual_4
SYNID0106362783,individual_4
SYNID0106363259,individual_3
SYNID0106363291,individual_2
SYNID0106363404,individual_3
SYNID0106363543,individual_4
SYNID0106363644,individual_3
SYNID0106363660,individual_5
SYNID0106364054,individual_2
SYNID0106364191,individual_3
SYNID0106364359,individual_2
SYNID0106364505,individual_2
SYNID0106364895,individual_2
SYNID0106364966,individual_2
SYNID0106365062,individual_5
SYNID0106365272,individual_1
SYNID0106365354,individual_4
SYNID0106365564,individual_3
SYNID0106365581,individual_5
SYNID0106365708,individual_4
SYNID0106366191,individual_2
SYNID0106366704,individual_5
SYNID0106366940,individual_5
SYNID0106366960,individual_4
SYNID0106366966,individual_5
SYNID0106367001,individual_5
SYNID0106367281,individual_5
SYNID0106367325,individual_4
SYNID0106367466,individual_3
SYNID0106367588,individual_3
SYNID0106367865,individual_3
SYNID0106368387,individual_2
SYNID0106368408,individual_3
SYNID0106368668,individual_2
SYNID0106368889,individual_3
SYNID0106369217,individual_3
SYNID0106369331,individual_3
SYNID0106369687,individual_5
SYNID0106369735,individual_3
SYNID0106369936,individual_5
SYNID0106370011,individual_2
SYNID0106370131,individual_3
SYNID0106370149,individual_2
SYNID0106370327,individual_4
SYNID0106370380,individual_1
SYNID0106370819,individual_2
SYNID0106370832,individual_2
SYNID0106370985,individual_5
SYNID0106371213,individual_3
SYNID0106371604,individual_5
SYNID0106371714,individual_2
SYNID0106371891,individual_5
SYNID0106372264,individual_4
SYNID0106372348,individual_2
SYNID0106372969,individual_3
